FECHA (YYMMDD);HORA (HHMM);;
220610;1100;168,219;
220610;1200;182,021;
220610;1300;172,047;
220610;1400;170,479;
220610;1500;118,378;
220610;1600;92,3445;
220610;1700;337,966;
220610;1800;345,671;
220610;1900;12,4917;
220610;2000;19,446;
220610;2100;343,899;
220610;2200;7,21828;
220610;2300;15,8604;
220611;0000;17,0532;
220611;0100;18,3141;
220611;0200;12,5257;
220611;0300;356,499;
220611;0400;356,642;
220611;0500;290,06;
220611;0600;314,977;
220611;0700;359,42;
220611;0800;350,763;
220611;0900;338,797;
220611;1000;354,651;
220611;1100;352,233;
220611;1200;283,235;
220611;1300;242,242;
220611;1400;253,337;
220611;1500;258,194;
220611;1600;336,613;
220611;1700;8,93718;
220611;1800;272,185;
220611;1900;277,759;
220611;2000;231,299;
220611;2100;335,372;
220611;2200;22,2025;
220611;2300;292,36;
220612;0000;111,388;
220612;0100;16,5343;
220612;0200;15,1562;
220612;0300;14,8552;
220612;0400;14,3777;
220612;0500;21,3025;
220612;0600;25,0106;
220612;0700;68,418;
220612;0800;89,236;
220612;0900;28,8387;
220612;1000;70,0624;
220612;1100;325,409;
220612;1200;275,482;
220612;1300;338,103;
220612;1400;268,352;
220612;1500;258,827;
220612;1600;247,079;
220612;1700;240,886;
220612;1800;194,508;
220612;1900;176,735;
220612;2000;175,523;
220612;2100;131,015;
220612;2200;138,221;
220612;2300;320,234;
220613;0000;261,146;
220613;0100;245,759;
220613;0200;42,5785;
220613;0300;182,529;
220613;0400;357,112;
220613;0500;235,942;
220613;0600;213,589;
220613;0700;174,201;
220613;0800;185,937;
220613;0900;181,309;
220613;1000;184,306;
220613;1100;203,814;
220613;1200;47,1689;
220613;1300;240,592;
220613;1400;225,092;
220613;1500;359,803;
220613;1600;9,84175;
220613;1700;264,995;
220613;1800;273,921;
220613;1900;335,555;
220613;2000;55,7547;
220613;2100;58,8268;
220613;2200;59,3062;
220613;2300;48,6669;
220614;0000;47,6514;
220614;0100;52,2043;
220614;0200;54,1236;
220614;0300;58,4963;
220614;0400;38,1416;
220614;0500;51,4253;
220614;0600;43,3414;
220614;0700;29,7085;
220614;0800;25,0928;
220614;0900;47,4727;
220614;1000;37,7488;
220614;1100;56,0045;
220614;1200;50,1985;
220614;1300;61,2568;
220614;1400;66,0171;
220614;1500;20,4519;
220614;1600;332,932;
220614;1700;6,39442;
220614;1800;293,042;
220614;1900;320,31;
220614;2000;24,6049;
220614;2100;249,064;
220614;2200;68,7467;
220614;2300;6,63067;
220615;0000;349,629;
220615;0100;42,8996;
220615;0200;347,272;
220615;0300;337,046;
220615;0400;332,311;
220615;0500;306,602;
220615;0600;284,583;
220615;0700;316,289;
220615;0800;322,824;
220615;0900;336,404;
220615;1000;278,824;
220615;1100;244,144;
220615;1200;229,036;
220615;1300;192,458;
220615;1400;183,303;
220615;1500;209,226;
220615;1600;163,526;
220615;1700;271,157;
220615;1800;292,03;
220615;1900;289,178;
220615;2000;263,62;
220615;2100;258,307;
220615;2200;256,795;
220615;2300;302,326;
220616;0000;71,5846;
220616;0100;338,487;
220616;0200;314,041;
220616;0300;7,54903;
220616;0400;335,587;
220616;0500;348,991;
220616;0600;292,138;
220616;0700;201,428;
220616;0800;173,034;
220616;0900;216,346;
220616;1000;231,118;
220616;1100;183,123;
220616;1200;238,408;
220616;1300;225,989;
220616;1400;235,936;
220616;1500;274,326;
220616;1600;197,013;
220616;1700;41,1605;
220616;1800;170,349;
220616;1900;331,384;
220616;2000;80,4429;
220616;2100;20,509;
220616;2200;22,1829;
220616;2300;194,76;
220617;0000;213,541;
220617;0100;186,251;
220617;0200;214,585;
220617;0300;210,264;
220617;0400;217,496;
220617;0500;193,628;
220617;0600;215,878;
220617;0700;210,459;
220617;0800;206,866;
220617;0900;180,744;
220617;1000;219,944;
220617;1100;179,885;
220617;1200;216,504;
220617;1300;178,698;
220617;1400;181,069;
220617;1500;207,981;
220617;1600;205,863;
220617;1700;227,934;
220617;1800;320,073;
220617;1900;300,36;
220617;2000;264,036;
220617;2100;265,259;
220617;2200;267,999;
220617;2300;339,159;
220618;0000;4,89095;
220618;0100;24,1068;
220618;0200;30,527;
220618;0300;16,6227;
220618;0400;3,8137;
220618;0500;353,956;
220618;0600;21,0934;
220618;0700;325,642;
220618;0800;333,096;
220618;0900;196,479;
220618;1000;174,081;
220618;1100;188,02;
220618;1200;183,799;
220618;1300;189,086;
220618;1400;189,84;
220618;1500;171,955;
220618;1600;168,025;
220618;1700;211,514;
220618;1800;201,453;
220618;1900;225,273;
220618;2000;221,833;
220618;2100;284,588;
220618;2200;312,205;
220618;2300;328,232;
220619;0000;330,571;
220619;0100;304,059;
220619;0200;302,714;
220619;0300;297,265;
220619;0400;284,157;
220619;0500;266,951;
220619;0600;303,314;
220619;0700;268,631;
220619;0800;318,435;
220619;0900;273,013;
220619;1000;245,349;
220619;1100;297,107;
220619;1200;257,386;
220619;1300;224,762;
220619;1400;168,061;
220619;1500;127,486;
220619;1600;238,404;
220619;1700;258,709;
220619;1800;250,661;
220619;1900;58,517;
220619;2000;18,992;
220619;2100;2,04452;
220619;2200;262,348;
220619;2300;280,983;
220620;0000;17,6758;
220620;0100;13,0246;
220620;0200;327,89;
220620;0300;227,753;
220620;0400;24,2142;
220620;0500;15,5092;
220620;0600;34,4827;
220620;0700;23,4618;
220620;0800;7,54705;
220620;0900;15,816;
220620;1000;342,825;
220620;1100;308,342;
220620;1200;13,857;
220620;1300;36,4202;
220620;1400;33,394;
220620;1500;48,0008;
220620;1600;16,2812;
220620;1700;346,017;
220620;1800;350,476;
220620;1900;13,0575;
220620;2000;50,2641;
220620;2100;51,9763;
220620;2200;32,2334;
220620;2300;22,909;
220621;0000;18,3454;
220621;0100;25,4654;
220621;0200;37,4502;
220621;0300;45,5519;
220621;0400;30,1957;
220621;0500;352,636;
220621;0600;4,6571;
220621;0700;17,4925;
220621;0800;8,65974;
220621;0900;8,86301;
220621;1000;19,0595;
220621;1100;4,53618;
220621;1200;0,0447238;
220621;1300;4,11894;
220621;1400;344,361;
220621;1500;316,319;
220621;1600;279,801;
220621;1700;295,369;
220621;1800;10,0899;
220621;1900;9,10631;
220621;2000;277,234;
220621;2100;42,4183;
220621;2200;29,5108;
220621;2300;282,654;
220622;0000;284,409;
220622;0100;317,695;
220622;0200;331,432;
220622;0300;323,481;
220622;0400;277,013;
220622;0500;17,4673;
220622;0600;39,8402;
220622;0700;8,64757;
220622;0800;28,8317;
220622;0900;14,3213;
220622;1000;84,2141;
220622;1100;4,85134;
220622;1200;7,38199;
220622;1300;341,674;
220622;1400;340,787;
220622;1500;302,458;
220622;1600;323,607;
220622;1700;288,137;
220622;1800;260,984;
220622;1900;295,748;
220622;2000;82,8776;
220622;2100;305,354;
220622;2200;257,144;
220622;2300;181,162;
220623;0000;81,7677;
220623;0100;68,8915;
220623;0200;32,3531;
220623;0300;58,7308;
220623;0400;58,8759;
220623;0500;59,2291;
220623;0600;61,1194;
220623;0700;54,5977;
220623;0800;39,8099;
220623;0900;40,5868;
220623;1000;45,8008;
220623;1100;43,4567;
220623;1200;48,1229;
220623;1300;38,6049;
220623;1400;39,7254;
220623;1500;45,7724;
220623;1600;46,1769;
220623;1700;48,9986;
220623;1800;51,428;
220623;1900;50,8318;
220623;2000;56,0646;
220623;2100;48,4856;
220623;2200;42,2751;
220623;2300;42,4642;
220624;0000;49,2744;
220624;0100;42,9622;
220624;0200;52,1867;
220624;0300;58,327;
220624;0400;53,3422;
220624;0500;35,6185;
220624;0600;39,7635;
220624;0700;345,71;
220624;0800;348,243;
220624;0900;347,033;
220624;1000;343,267;
220624;1100;325,742;
220624;1200;270,413;
220624;1300;278,099;
220624;1400;244,673;
220624;1500;193,371;
220624;1600;176,708;
220624;1700;243,93;
220624;1800;260,85;
220624;1900;310,394;
220624;2000;304,11;
220624;2100;306,565;
220624;2200;297,645;
220624;2300;279,048;
220625;0000;261,059;
220625;0100;256,163;
220625;0200;188,761;
220625;0300;148,906;
220625;0400;284,339;
220625;0500;315,759;
220625;0600;290,732;
220625;0700;151,644;
220625;0800;170,437;
220625;0900;227,292;
220625;1000;180,044;
220625;1100;232,341;
220625;1200;195,556;
220625;1300;169,945;
220625;1400;120,326;
220625;1500;211,676;
220625;1600;191,035;
220625;1700;185,324;
220625;1800;308,728;
220625;1900;286,043;
220625;2000;293,264;
220625;2100;309,401;
220625;2200;6,29285;
220625;2300;358,584;
220626;0000;321,765;
220626;0100;355,339;
220626;0200;287,078;
220626;0300;323,946;
220626;0400;26,2461;
220626;0500;38,3857;
220626;0600;300,49;
220626;0700;62,2915;
220626;0800;35,377;
220626;0900;19,4089;
220626;1000;27,558;
220626;1100;36,5342;
220626;1200;53,94;
220626;1300;15,1096;
220626;1400;300,04;
220626;1500;297,702;
220626;1600;276,054;
220626;1700;265,26;
220626;1800;270,604;
220626;1900;295,368;
220626;2000;221,712;
220626;2100;324,152;
220626;2200;264,852;
220626;2300;329,026;
220627;0000;13,5048;
220627;0100;318,923;
220627;0200;282,246;
220627;0300;343,904;
220627;0400;1,87479;
220627;0500;324,145;
220627;0600;282,992;
220627;0700;1,91384;
220627;0800;74,1448;
220627;0900;357,046;
220627;1000;357,916;
220627;1100;91,0929;
220627;1200;303,003;
220627;1300;247,078;
220627;1400;250,385;
220627;1500;320,336;
220627;1600;257,238;
220627;1700;323,565;
220627;1800;34,4133;
220627;1900;46,6639;
220627;2000;34,9811;
220627;2100;40,3693;
220627;2200;343,873;
220627;2300;12,5237;
220628;0000;5,92955;
220628;0100;17,8211;
220628;0200;52,2786;
220628;0300;42,5714;
220628;0400;48,5728;
220628;0500;46,9293;
220628;0600;29,5752;
220628;0700;351,377;
220628;0800;42,0477;
220628;0900;36,1725;
220628;1000;335,587;
220628;1100;75,1821;
220628;1200;54,656;
220628;1300;38,4044;
220628;1400;32,9301;
220628;1500;333,501;
220628;1600;294,932;
220628;1700;297,791;
220628;1800;314,478;
220628;1900;293,925;
220628;2000;302,205;
220628;2100;323,903;
220628;2200;295,064;
220628;2300;327,416;
220629;0000;278,413;
220629;0100;350,284;
220629;0200;9,3089;
220629;0300;29,947;
220629;0400;67,7083;
220629;0500;15,2597;
220629;0600;42,6276;
220629;0700;35,2608;
220629;0800;28,258;
220629;0900;42,9738;
220629;1000;27,2833;
220629;1100;34,1168;
220629;1200;40,9681;
220629;1300;54,4556;
220629;1400;72,0786;
220629;1500;112,423;
220629;1600;64,3591;
220629;1700;47,5723;
220629;1800;50,9082;
220629;1900;35,6223;
220629;2000;41,4085;
220629;2100;158,693;
220629;2200;251,753;
220629;2300;261,51;
220630;0000;273,487;
220630;0100;227,026;
220630;0200;220,058;
220630;0300;278,09;
220630;0400;254,403;
220630;0500;213,915;
220630;0600;155,06;
220630;0700;137,494;
220630;0800;214,943;
220630;0900;68,1741;
220630;1000;184,188;
220630;1100;184,574;
220630;1200;59,1879;
220630;1300;46,257;
220630;1400;53,5513;
220630;1500;50,4772;
220630;1600;40,5901;
220630;1700;24,5348;
220630;1800;69,9438;
220630;1900;4,28065;
220630;2000;1,44478;
220630;2100;354,47;
220630;2200;1,32579;
220630;2300;358,955;
220701;0000;349,886;
220701;0100;359,275;
220701;0200;5,37908;
220701;0300;342,761;
220701;0400;325,529;
220701;0500;318,915;
220701;0600;333,4;
220701;0700;54,6947;
220701;0800;30,789;
220701;0900;4,80862;
220701;1000;326,679;
220701;1100;344,637;
220701;1200;293,952;
220701;1300;291,672;
220701;1400;294,001;
220701;1500;295,084;
220701;1600;293,375;
220701;1700;288,576;
220701;1800;281,558;
220701;1900;295,527;
220701;2000;43,7227;
220701;2100;40,1047;
220701;2200;59,4336;
220701;2300;36,1726;
220702;0000;335,216;
220702;0100;351,746;
220702;0200;16,8294;
220702;0300;275,913;
220702;0400;17,1282;
220702;0500;25,8028;
220702;0600;334,66;
220702;0700;344,074;
220702;0800;342,935;
220702;0900;19,6417;
220702;1000;342,809;
220702;1100;337,865;
220702;1200;315,513;
220702;1300;342,613;
220702;1400;357,018;
220702;1500;353,056;
220702;1600;352,409;
220702;1700;358,527;
220702;1800;358,614;
220702;1900;355,83;
220702;2000;29,3769;
220702;2100;42,8702;
220702;2200;58,5376;
220702;2300;144,442;
220703;0000;356,879;
220703;0100;289,52;
220703;0200;324,326;
220703;0300;315,302;
220703;0400;357,01;
220703;0500;352,929;
220703;0600;339,514;
220703;0700;274,251;
220703;0800;322,463;
220703;0900;327,247;
220703;1000;8,56651;
220703;1100;324,73;
220703;1200;258,139;
220703;1300;41,1807;
220703;1400;38,0752;
220703;1500;52,0298;
220703;1600;64,8173;
220703;1700;40,7627;
220703;1800;356,484;
220703;1900;292,43;
220703;2000;345,511;
220703;2100;317,032;
220703;2200;11,4476;
220703;2300;24,1645;
220704;0000;30,1364;
220704;0100;14,687;
220704;0200;19,4178;
220704;0300;14,2418;
220704;0400;5,50692;
220704;0500;237,809;
220704;0600;153,865;
220704;0700;70,9907;
220704;0800;2,76748;
220704;0900;39,6797;
220704;1000;59,5902;
220704;1100;30,6821;
220704;1200;349,002;
220704;1300;247,561;
220704;1400;259,19;
220704;1500;258,974;
220704;1600;233,716;
220704;1700;276,716;
220704;1800;323,815;
220704;1900;265,626;
220704;2000;254,464;
220704;2100;243,092;
220704;2200;267,896;
220704;2300;359,879;
220705;0000;277,826;
220705;0100;16,5595;
220705;0200;358,887;
220705;0300;16,1517;
220705;0400;33,4665;
220705;0500;25,8567;
220705;0600;330,694;
220705;0700;330,992;
220705;0800;3,63182;
220705;0900;338,094;
220705;1000;341,92;
220705;1100;8,96362;
220705;1200;8,31026;
220705;1300;13,1024;
220705;1400;13,8877;
220705;1500;20,783;
220705;1600;353,816;
220705;1700;336,323;
220705;1800;61,843;
220705;1900;45,5782;
220705;2000;57,4588;
220705;2100;62,5237;
220705;2200;35,0824;
220705;2300;48,0026;
220706;0000;60,1195;
220706;0100;43,293;
220706;0200;40,2747;
220706;0300;19,2002;
220706;0400;354,64;
220706;0500;2,6861;
220706;0600;9,22472;
220706;0700;7,60965;
220706;0800;264,261;
220706;0900;290,569;
220706;1000;52,77;
220706;1100;4,81853;
220706;1200;58,7383;
220706;1300;346,444;
220706;1400;317,399;
220706;1500;311,114;
220706;1600;296,708;
220706;1700;280,255;
220706;1800;28,515;
220706;1900;44,0339;
220706;2000;50,543;
220706;2100;25,9572;
220706;2200;17,0129;
220706;2300;312,586;
220707;0000;261,304;
220707;0100;2,80217;
220707;0200;281,349;
220707;0300;287,383;
220707;0400;301,021;
220707;0500;6,26521;
220707;0600;282,402;
220707;0700;326,177;
220707;0800;296,099;
220707;0900;193,141;
220707;1000;243,565;
220707;1100;85,1531;
220707;1200;328,517;
220707;1300;295,357;
220707;1400;242,44;
220707;1500;244,985;
220707;1600;216,669;
220707;1700;254,768;
220707;1800;314,931;
220707;1900;331,217;
220707;2000;326,918;
220707;2100;311,658;
220707;2200;359,597;
220707;2300;333,896;
220708;0000;6,29697;
220708;0100;354,974;
220708;0200;340,768;
220708;0300;330,093;
220708;0400;126,753;
220708;0500;283,761;
220708;0600;122,538;
220708;0700;12,9802;
220708;0800;38,0712;
220708;0900;250,809;
220708;1000;265,495;
220708;1100;2,24253;
220708;1200;343,081;
220708;1300;18,3585;
220708;1400;24,7415;
220708;1500;13,132;
220708;1600;5,27852;
220708;1700;357,69;
220708;1800;339,154;
220708;1900;351,63;
220708;2000;10,39;
220708;2100;32,6191;
220708;2200;69,2596;
220708;2300;92,4363;
220709;0000;156,843;
220709;0100;205,684;
220709;0200;320,151;
220709;0300;7,66409;
220709;0400;45,7671;
220709;0500;50,2924;
220709;0600;29,9353;
220709;0700;40,4999;
220709;0800;40,4904;
220709;0900;31,493;
220709;1000;354,795;
220709;1100;22,6586;
220709;1200;12,7549;
220709;1300;4,56743;
220709;1400;5,64067;
220709;1500;357,422;
220709;1600;2,10181;
220709;1700;359,852;
220709;1800;5,25846;
220709;1900;39,8241;
220709;2000;24,7798;
220709;2100;50,8942;
220709;2200;47,2206;
220709;2300;38,7192;
220710;0000;51,4292;
220710;0100;51,3871;
220710;0200;47,7239;
220710;0300;64,9243;
220710;0400;44,5928;
220710;0500;44,8644;
220710;0600;5,08663;
220710;0700;188,794;
220710;0800;116,327;
220710;0900;77,4008;
220710;1000;45,2805;
220710;1100;52,3331;
220710;1200;51,3198;
220710;1300;57,9368;
220710;1400;52,4713;
220710;1500;49,3119;
220710;1600;65,4099;
220710;1700;52,2788;
220710;1800;23,5757;
220710;1900;28,7738;
220710;2000;254,966;
220710;2100;290,15;
220710;2200;349,041;
220710;2300;43,168;
220711;0000;26,3382;
220711;0100;250,521;
220711;0200;327,121;
220711;0300;124,975;
220711;0400;12,5755;
220711;0500;17,3086;
220711;0600;17,3392;
220711;0700;25,0002;
220711;0800;27,6809;
220711;0900;22,8823;
220711;1000;20,5021;
220711;1100;278,591;
220711;1200;337,757;
220711;1300;357,996;
220711;1400;25,7104;
220711;1500;5,55494;
220711;1600;351,45;
220711;1700;339,515;
220711;1800;279,572;
220711;1900;23,1237;
220711;2000;269,611;
220711;2100;336,485;
220711;2200;20,8471;
220711;2300;31,5371;
220712;0000;11,0565;
220712;0100;335,909;
220712;0200;340,656;
220712;0300;285,409;
220712;0400;322,813;
220712;0500;16,3294;
220712;0600;308,561;
220712;0700;316,565;
220712;0800;334,457;
220712;0900;46,4684;
220712;1000;12,448;
220712;1100;345,157;
220712;1200;31,6921;
220712;1300;38,9061;
220712;1400;40,6253;
220712;1500;55,3149;
220712;1600;35,9585;
220712;1700;40,5765;
220712;1800;16,7021;
220712;1900;24,9178;
220712;2000;40,2149;
220712;2100;12,3767;
220712;2200;23,2709;
220712;2300;41,3075;
220713;0000;51,5637;
220713;0100;12,4331;
220713;0200;341,033;
220713;0300;38,9003;
220713;0400;37,7049;
220713;0500;29,5548;
220713;0600;35,3665;
220713;0700;34,4359;
220713;0800;352,3;
220713;0900;3,58902;
220713;1000;11,9598;
220713;1100;36,7891;
220713;1200;37,0216;
220713;1300;38,74;
220713;1400;39,4995;
220713;1500;48,2363;
220713;1600;42,7375;
220713;1700;40,1042;
220713;1800;42,1984;
220713;1900;209,797;
220713;2000;224,921;
220713;2100;244,153;
220713;2200;232,31;
220713;2300;256,438;
220714;0000;340,86;
220714;0100;339,429;
220714;0200;323,889;
220714;0300;252,276;
220714;0400;22,5467;
220714;0500;29,8507;
220714;0600;14,3618;
220714;0700;299,733;
220714;0800;287,998;
220714;0900;283,237;
220714;1000;223,025;
220714;1100;326,471;
220714;1200;17,209;
220714;1300;351,184;
220714;1400;356,257;
220714;1500;26,7392;
220714;1600;64,7544;
220714;1700;63,2562;
220714;1800;62,1068;
220714;1900;53,1909;
220714;2000;15,0324;
220714;2100;46,4787;
220714;2200;50,8016;
220714;2300;292,451;
220715;0000;297,563;
220715;0100;305,939;
220715;0200;247,269;
220715;0300;289,926;
220715;0400;274,407;
220715;0500;267,458;
220715;0600;271,325;
220715;0700;248,15;
220715;0800;266,033;
220715;0900;247,398;
220715;1000;269,796;
220715;1100;147,785;
220715;1200;165,05;
220715;1300;218,086;
220715;1400;229,69;
220715;1500;96,8767;
220715;1600;65,7007;
220715;1700;266,349;
220715;1800;258,179;
220715;1900;266,768;
220715;2000;231,475;
220715;2100;251,447;
220715;2200;359,293;
220715;2300;323,128;
220716;0000;229,861;
220716;0100;119,057;
220716;0200;80,1857;
220716;0300;0,875661;
220716;0400;357,583;
220716;0500;70,6426;
220716;0600;54,4642;
220716;0700;30,3494;
220716;0800;47,1566;
220716;0900;49,564;
220716;1000;31,7956;
220716;1100;357,066;
220716;1200;1,35449;
220716;1300;2,96422;
220716;1400;355,109;
220716;1500;30,5268;
220716;1600;347,787;
220716;1700;302,124;
220716;1800;285,029;
220716;1900;325,195;
220716;2000;89,8256;
220716;2100;4,01957;
220716;2200;64,4291;
220716;2300;358,539;
220717;0000;10,7168;
220717;0100;33,9601;
220717;0200;5,6834;
220717;0300;331,997;
220717;0400;305,288;
220717;0500;24,159;
220717;0600;35,6036;
220717;0700;298,492;
220717;0800;17,7161;
220717;0900;356,909;
220717;1000;47,5256;
220717;1100;44,6156;
220717;1200;49,7321;
220717;1300;80,6456;
220717;1400;49,343;
220717;1500;30,128;
220717;1600;24,4874;
220717;1700;61,0641;
220717;1800;62,4868;
220717;1900;20,281;
220717;2000;224,799;
220717;2100;333,035;
220717;2200;286,046;
220717;2300;280,322;
220718;0000;265,566;
220718;0100;298,509;
220718;0200;268,628;
220718;0300;254,34;
220718;0400;181,6;
220718;0500;185,188;
220718;0600;234,071;
220718;0700;237,849;
220718;0800;289,578;
220718;0900;253,325;
220718;1000;250,623;
220718;1100;220,202;
220718;1200;220,169;
220718;1300;226,881;
220718;1400;242,339;
220718;1500;277,224;
220718;1600;162,546;
220718;1700;159,151;
220718;1800;107,861;
220718;1900;325,848;
220718;2000;272,687;
220718;2100;295,494;
220718;2200;253,151;
220718;2300;278,477;
220719;0000;262,602;
220719;0100;239,278;
220719;0200;226,991;
220719;0300;205,786;
220719;0400;246,245;
220719;0500;207,712;
220719;0600;241,341;
220719;0700;259,498;
220719;0800;287,183;
220719;0900;253,12;
220719;1000;207,602;
220719;1100;206,921;
220719;1200;196,085;
220719;1300;179,024;
220719;1400;182,624;
220719;1500;179,969;
220719;1600;184,656;
220719;1700;198,659;
220719;1800;36,5737;
220719;1900;19,4491;
220719;2000;46,549;
220719;2100;342,367;
220719;2200;4,86401;
220719;2300;357,566;
220720;0000;1,21292;
220720;0100;20,4162;
220720;0200;14,2436;
220720;0300;20,1837;
220720;0400;26,745;
220720;0500;37,4708;
220720;0600;;
220720;0700;;
220720;0800;;
220720;0900;16,3258;
220720;1000;8,98909;
220720;1100;304,438;
220720;1200;225,521;
220720;1300;138,032;
220720;1400;160,476;
220720;1500;163,829;
220720;1600;179,236;
220720;1700;201,074;
220720;1800;254,288;
220720;1900;269,318;
220720;2000;340,664;
220720;2100;11,3386;
220720;2200;273,053;
220720;2300;36,3202;
220721;0000;118,833;
220721;0100;19,0791;
220721;0200;54,4085;
220721;0300;284,354;
220721;0400;329,386;
220721;0500;20,0728;
220721;0600;34,1259;
220721;0700;306,225;
220721;0800;32,2906;
220721;0900;26,3283;
220721;1000;21,4959;
220721;1100;336,459;
220721;1200;192,713;
220721;1300;213,878;
220721;1400;190,777;
220721;1500;325,806;
220721;1600;272,141;
220721;1700;242,991;
220721;1800;216,258;
220721;1900;334,56;
220721;2000;345,159;
220721;2100;313,258;
220721;2200;260,393;
220721;2300;315,04;
220722;0000;345,748;
220722;0100;345,539;
220722;0200;339,319;
220722;0300;8,72859;
220722;0400;348,258;
220722;0500;340,855;
220722;0600;299,908;
220722;0700;271,682;
220722;0800;253,259;
220722;0900;251,475;
220722;1000;247,082;
220722;1100;8,11774;
220722;1200;338,648;
220722;1300;298,182;
220722;1400;277,344;
220722;1500;247,583;
220722;1600;269,372;
220722;1700;305,456;
220722;1800;340,719;
220722;1900;346,092;
220722;2000;4,36049;
220722;2100;322,375;
220722;2200;12,4767;
220722;2300;32,2483;
220723;0000;356,07;
220723;0100;249,806;
220723;0200;30,3406;
220723;0300;18,3753;
220723;0400;313,954;
220723;0500;348,912;
220723;0600;12,2295;
220723;0700;353,058;
220723;0800;230,901;
220723;0900;61,355;
220723;1000;359,997;
220723;1100;12,2555;
220723;1200;358,943;
220723;1300;256,137;
220723;1400;275,379;
220723;1500;262,271;
220723;1600;273,319;
220723;1700;333,613;
220723;1800;344,705;
220723;1900;263,441;
220723;2000;224,498;
220723;2100;237,728;
220723;2200;345,403;
220723;2300;358,841;
220724;0000;256,734;
220724;0100;123,179;
220724;0200;9,46408;
220724;0300;2,12659;
220724;0400;29,176;
220724;0500;21,8648;
220724;0600;6,95878;
220724;0700;309,273;
220724;0800;130,041;
220724;0900;50,7687;
220724;1000;57,2107;
220724;1100;16,7544;
220724;1200;348,654;
220724;1300;359,938;
220724;1400;14,2445;
220724;1500;40,8274;
220724;1600;20,5829;
220724;1700;9,82452;
220724;1800;14,3527;
220724;1900;341,829;
220724;2000;277,917;
220724;2100;343,238;
220724;2200;27,5386;
220724;2300;354,684;
220725;0000;8,75368;
220725;0100;44,6133;
220725;0200;40,9282;
220725;0300;45,9576;
220725;0400;30,9165;
220725;0500;49,7877;
220725;0600;26,1001;
220725;0700;44,9497;
220725;0800;22,1742;
220725;0900;35,409;
220725;1000;37,0107;
220725;1100;45,1746;
220725;1200;4,98963;
220725;1300;20,0875;
220725;1400;30,3393;
220725;1500;29,0026;
220725;1600;20,9982;
220725;1700;21,8166;
220725;1800;29,2992;
220725;1900;35,3256;
220725;2000;41,3269;
220725;2100;49,8464;
220725;2200;37,7302;
220725;2300;40,9825;
220726;0000;41,6065;
220726;0100;38,4267;
220726;0200;43,1305;
220726;0300;29,002;
220726;0400;30,8359;
220726;0500;28,388;
220726;0600;27,0983;
220726;0700;40,6866;
220726;0800;102,469;
220726;0900;48,8066;
220726;1000;17,0727;
220726;1100;24,3001;
220726;1200;15,7273;
220726;1300;6,7998;
220726;1400;351,022;
220726;1500;14,5898;
220726;1600;32,235;
220726;1700;25,2565;
220726;1800;35,5588;
220726;1900;346,118;
220726;2000;277,288;
220726;2100;324,607;
220726;2200;272,753;
220726;2300;294,123;
220727;0000;259,222;
220727;0100;312,328;
220727;0200;341,039;
220727;0300;266,081;
220727;0400;284,198;
220727;0500;9,09041;
220727;0600;273,748;
220727;0700;322,339;
220727;0800;44,1689;
220727;0900;354,403;
220727;1000;37,1764;
220727;1100;329,67;
220727;1200;276,585;
220727;1300;267,059;
220727;1400;322,848;
220727;1500;317,31;
220727;1600;263,557;
220727;1700;251,914;
220727;1800;271,063;
220727;1900;265,711;
220727;2000;259,456;
220727;2100;247,417;
220727;2200;229,951;
220727;2300;176,321;
220728;0000;286,65;
220728;0100;254,381;
220728;0200;8,74228;
220728;0300;13,0251;
220728;0400;293,085;
220728;0500;295,13;
220728;0600;39,2014;
220728;0700;40,192;
220728;0800;313,507;
220728;0900;222,651;
220728;1000;214,68;
220728;1100;256,6;
220728;1200;237,968;
220728;1300;221,992;
220728;1400;215,507;
220728;1500;212,704;
220728;1600;207,392;
220728;1700;219,708;
220728;1800;240,529;
220728;1900;253,875;
220728;2000;246,037;
220728;2100;241,236;
220728;2200;239,868;
220728;2300;258,746;
220729;0000;253,768;
220729;0100;344,264;
220729;0200;269,288;
220729;0300;40,7526;
220729;0400;18,2726;
220729;0500;30,4763;
220729;0600;30,588;
220729;0700;17,3886;
220729;0800;0,766864;
220729;0900;111,13;
220729;1000;193,785;
220729;1100;207,956;
220729;1200;190,177;
220729;1300;119,791;
220729;1400;73,0316;
220729;1500;33,493;
220729;1600;22,258;
220729;1700;32,1694;
220729;1800;22,4014;
220729;1900;46,3654;
220729;2000;12,4334;
220729;2100;20,4603;
220729;2200;265,033;
220729;2300;23,3136;
220730;0000;33,3454;
220730;0100;10,0736;
220730;0200;312,805;
220730;0300;354,018;
220730;0400;310,482;
220730;0500;6,20309;
220730;0600;356,658;
220730;0700;18,481;
220730;0800;337,725;
220730;0900;358,266;
220730;1000;210,218;
220730;1100;175,343;
220730;1200;261,392;
220730;1300;160,826;
220730;1400;84,1372;
220730;1500;50,1325;
220730;1600;25,2139;
220730;1700;13,6358;
220730;1800;350,909;
220730;1900;355,269;
220730;2000;5,57075;
220730;2100;12,4525;
220730;2200;40,3258;
220730;2300;52,58;
220731;0000;21,0606;
220731;0100;39,8455;
220731;0200;17,1772;
220731;0300;357,768;
220731;0400;259,832;
220731;0500;180,086;
220731;0600;279,98;
220731;0700;333,003;
220731;0800;351,129;
220731;0900;242,41;
220731;1000;288,341;
220731;1100;309,401;
220731;1200;249,342;
220731;1300;210,504;
220731;1400;236,059;
