FECHA (YYMMDD);HORA (HHMM);;
220505;0000;0,367079;
220505;0100;0,766387;
220505;0200;0,629134;
220505;0300;0,329524;
220505;0400;0,493036;
220505;0500;0,101535;
220505;0600;0,466153;
220505;0700;0,448964;
220505;0800;0,337317;
220505;0900;0,481505;
220505;1000;0,537205;
220505;1100;0,776335;
220505;1200;1,07902;
220505;1300;0,515323;
220505;1400;0,589389;
220505;1500;0,79748;
220505;1600;1,18806;
220505;1700;1,57658;
220505;1800;1,65479;
220505;1900;1,6601;
220505;2000;0,422013;
220505;2100;0,911079;
220505;2200;0,238625;
220505;2300;0,657031;
220506;0000;1,60246;
220506;0100;1,25432;
220506;0200;1,15706;
220506;0300;1,30145;
220506;0400;1,31693;
220506;0500;1,21014;
220506;0600;1,38728;
220506;0700;2,46007;
220506;0800;2,59175;
220506;0900;2,30311;
220506;1000;2,1485;
220506;1100;2,37176;
220506;1200;1,98814;
220506;1300;2,29027;
220506;1400;2,83891;
220506;1500;2,80888;
220506;1600;2,31669;
220506;1700;1,4987;
220506;1800;0,681248;
220506;1900;0,613448;
220506;2000;0,612465;
220506;2100;0,508382;
220506;2200;0,38149;
220506;2300;0,321643;
220507;0000;0,492196;
220507;0100;0,545844;
220507;0200;0,866832;
220507;0300;1,02828;
220507;0400;0,929715;
220507;0500;1,07956;
220507;0600;0,340226;
220507;0700;1,04307;
220507;0800;1,92008;
220507;0900;2,5315;
220507;1000;2,03062;
220507;1100;1,7614;
220507;1200;0,572289;
220507;1300;0,951374;
220507;1400;2,09383;
220507;1500;1,89654;
220507;1600;1,86573;
220507;1700;1,91776;
220507;1800;1,70162;
220507;1900;1,5969;
220507;2000;0,488082;
220507;2100;0,82024;
220507;2200;1,21298;
220507;2300;1,2692;
220508;0000;1,38758;
220508;0100;0,425628;
220508;0200;0,942495;
220508;0300;0,67299;
220508;0400;0,30517;
220508;0500;0,645002;
220508;0600;0,586999;
220508;0700;0,412506;
220508;0800;0,370972;
220508;0900;0,97693;
220508;1000;0,869369;
220508;1100;1,28667;
220508;1200;0,814278;
220508;1300;0,34483;
220508;1400;1,50144;
220508;1500;1,34315;
220508;1600;1,3594;
220508;1700;1,00282;
220508;1800;0,891128;
220508;1900;0,519895;
220508;2000;0,57414;
220508;2100;0,639871;
220508;2200;0,605811;
220508;2300;0,616483;
220509;0000;0,278394;
220509;0100;0,465867;
220509;0200;0,442426;
220509;0300;0,388533;
220509;0400;0,506647;
220509;0500;0,415015;
220509;0600;0,175434;
220509;0700;0,591016;
220509;0800;0,605962;
220509;0900;0,237094;
220509;1000;0,786603;
220509;1100;1,19131;
220509;1200;1,29989;
220509;1300;1,08272;
220509;1400;1,15131;
220509;1500;2,38796;
220509;1600;2,39195;
220509;1700;2,46772;
220509;1800;2,2467;
220509;1900;1,54859;
220509;2000;0,782904;
220509;2100;0,661438;
220509;2200;0,95761;
220509;2300;0,953251;
220510;0000;0,451608;
220510;0100;0,450271;
220510;0200;0,303995;
220510;0300;1,21246;
220510;0400;1,8259;
220510;0500;1,62575;
220510;0600;1,49264;
220510;0700;1,59741;
220510;0800;1,76186;
220510;0900;1,75931;
220510;1000;1,695;
220510;1100;0,592142;
220510;1200;1,00576;
220510;1300;1,69044;
220510;1400;1,7979;
220510;1500;1,05485;
220510;1600;0,72385;
220510;1700;0,304877;
220510;1800;0,209387;
220510;1900;0,481991;
220510;2000;0,562144;
220510;2100;0,670796;
220510;2200;0,179624;
220510;2300;0,412531;
220511;0000;0,427082;
220511;0100;0,612091;
220511;0200;0,794007;
220511;0300;0,451166;
220511;0400;0,392037;
220511;0500;0,27858;
220511;0600;0,710619;
220511;0700;0,536412;
220511;0800;0,142426;
220511;0900;0,818652;
220511;1000;0,999305;
220511;1100;0,462722;
220511;1200;0,341509;
220511;1300;0,373439;
220511;1400;0,970138;
220511;1500;0,988696;
220511;1600;0,505253;
220511;1700;0,994651;
220511;1800;0,640224;
220511;1900;0,68549;
220511;2000;0,56948;
220511;2100;0,224667;
220511;2200;0,940425;
220511;2300;0,516518;
220512;0000;0,725949;
220512;0100;0,390991;
220512;0200;0,704343;
220512;0300;0,834272;
220512;0400;0,961475;
220512;0500;0,486576;
220512;0600;0,491477;
220512;0700;0,614028;
220512;0800;0,305782;
220512;0900;0,309777;
220512;1000;0,357369;
220512;1100;0,658966;
220512;1200;0,929357;
220512;1300;1,01705;
220512;1400;1,53339;
220512;1500;1,96633;
220512;1600;1,18584;
220512;1700;1,35224;
220512;1800;1,04322;
220512;1900;1,42349;
220512;2000;0,916338;
220512;2100;1,13347;
220512;2200;0,83153;
220512;2300;1,40529;
220513;0000;1,37586;
220513;0100;1,80448;
220513;0200;1,74742;
220513;0300;1,25723;
220513;0400;2,01849;
220513;0500;2,47532;
220513;0600;2,26995;
220513;0700;2,72417;
220513;0800;2,79287;
220513;0900;2,91434;
220513;1000;2,81879;
220513;1100;2,95227;
220513;1200;2,81117;
220513;1300;2,35195;
220513;1400;2,4334;
220513;1500;2,67964;
220513;1600;1,94245;
220513;1700;1,32566;
220513;1800;0,594102;
220513;1900;0,679306;
220513;2000;0,557671;
220513;2100;2,10364;
220513;2200;1,06564;
220513;2300;1,00344;
220514;0000;1,10125;
220514;0100;1,14712;
220514;0200;0,909133;
220514;0300;0,733995;
220514;0400;0,433033;
220514;0500;0,579784;
220514;0600;0,765093;
220514;0700;0,173787;
220514;0800;0,978676;
220514;0900;1,68627;
220514;1000;0,802674;
220514;1100;0,632829;
220514;1200;1,14148;
220514;1300;1,20384;
220514;1400;1,26625;
220514;1500;1,75596;
220514;1600;0,56054;
220514;1700;0,499464;
220514;1800;0,486003;
220514;1900;0,564704;
220514;2000;0,782568;
220514;2100;0,417978;
220514;2200;0,332674;
220514;2300;0,228012;
220515;0000;0,0997545;
220515;0100;0,152116;
220515;0200;0,50121;
220515;0300;0,509081;
220515;0400;0,791507;
220515;0500;0,508946;
220515;0600;0,594528;
220515;0700;0,98868;
220515;0800;1,27435;
220515;0900;0,974431;
220515;1000;0,541637;
220515;1100;0,589725;
220515;1200;0,318168;
220515;1300;0,668273;
220515;1400;0,509909;
220515;1500;0,975163;
220515;1600;1,23958;
220515;1700;1,06487;
220515;1800;0,825844;
220515;1900;0,392398;
220515;2000;0,407692;
220515;2100;0,556524;
220515;2200;0,87287;
220515;2300;0,636935;
220516;0000;0,726036;
220516;0100;0,485495;
220516;0200;0,998619;
220516;0300;0,759538;
220516;0400;0,336186;
220516;0500;0,366737;
220516;0600;0,366274;
220516;0700;0,345885;
220516;0800;0,48081;
220516;0900;0,754019;
220516;1000;1,11268;
220516;1100;0,847587;
220516;1200;0,590009;
220516;1300;1,0054;
220516;1400;1,10339;
220516;1500;0,923334;
220516;1600;0,874993;
220516;1700;0,86733;
220516;1800;0,257465;
220516;1900;0,82766;
220516;2000;0,103497;
220516;2100;0,47252;
220516;2200;0,949639;
220516;2300;0,314361;
220517;0000;0,34336;
220517;0100;0,619584;
220517;0200;0,999515;
220517;0300;1,52935;
220517;0400;1,51603;
220517;0500;1,22777;
220517;0600;1,1651;
220517;0700;0,839702;
220517;0800;0,770172;
220517;0900;1,46966;
220517;1000;0,693287;
220517;1100;0,694138;
220517;1200;;
220517;1300;0,567722;
220517;1400;1,33977;
220517;1500;2,19118;
220517;1600;2,17724;
220517;1700;1,80466;
220517;1800;1,03179;
220517;1900;0,97546;
220517;2000;0,930297;
220517;2100;0,301163;
220517;2200;1,00795;
220517;2300;1,39595;
220518;0000;1,02566;
220518;0100;0,836723;
220518;0200;0,97312;
220518;0300;0,970721;
220518;0400;0,809877;
220518;0500;1,0525;
220518;0600;1,21929;
220518;0700;1,09214;
220518;0800;1,20396;
220518;0900;1,23521;
220518;1000;1,17548;
220518;1100;1,65073;
220518;1200;0,616342;
220518;1300;0,789952;
220518;1400;1,14222;
220518;1500;2,04229;
220518;1600;1,7082;
220518;1700;2,0025;
220518;1800;1,27108;
220518;1900;0,950885;
220518;2000;1,26374;
220518;2100;1,79138;
220518;2200;1,68988;
220518;2300;1,60927;
220519;0000;1,23809;
220519;0100;1,70451;
220519;0200;1,09622;
220519;0300;1,79448;
220519;0400;1,32182;
220519;0500;0,500769;
220519;0600;0,480308;
220519;0700;0,813356;
220519;0800;0,882313;
220519;0900;1,96545;
220519;1000;1,60264;
220519;1100;3,30393;
220519;1200;2,77303;
220519;1300;3,16574;
220519;1400;2,7663;
220519;1500;3,00838;
220519;1600;3,09514;
220519;1700;1,3852;
220519;1800;1,11911;
220519;1900;1,17487;
220519;2000;0,623678;
220519;2100;1,6595;
220519;2200;0,613643;
220519;2300;0,609551;
220520;0000;2,30285;
220520;0100;1,10874;
220520;0200;3,26206;
220520;0300;2,68019;
220520;0400;3,04536;
220520;0500;2,51774;
220520;0600;0,915202;
220520;0700;1,46388;
220520;0800;0,696609;
220520;0900;0,568089;
220520;1000;0,453786;
220520;1100;0,723161;
220520;1200;1,6432;
220520;1300;2,34722;
220520;1400;2,32649;
220520;1500;2,14621;
220520;1600;1,88424;
220520;1700;1,03206;
220520;1800;1,02119;
220520;1900;0,58751;
220520;2000;0,42;
220520;2100;0,465527;
220520;2200;0,570609;
220520;2300;0,422759;
220521;0000;0,0871226;
220521;0100;0,394949;
220521;0200;0,349234;
220521;0300;0,381213;
220521;0400;0,376166;
220521;0500;0,471497;
220521;0600;0,87767;
220521;0700;1,02475;
220521;0800;1,41408;
220521;0900;1,41769;
220521;1000;1,15718;
220521;1100;1,16622;
220521;1200;1,14994;
220521;1300;0,653708;
220521;1400;1,00538;
220521;1500;1,05503;
220521;1600;1,6103;
220521;1700;1,38739;
220521;1800;1,31575;
220521;1900;0,692367;
220521;2000;0,602468;
220521;2100;0,519844;
220521;2200;0,234237;
220521;2300;0,432239;
220522;0000;0,234668;
220522;0100;0,290343;
220522;0200;0,35273;
220522;0300;0,971701;
220522;0400;1,11897;
220522;0500;0,857587;
220522;0600;0,539018;
220522;0700;0,513596;
220522;0800;0,456388;
220522;0900;0,3956;
220522;1000;0,521462;
220522;1100;1,48054;
220522;1200;1,45528;
220522;1300;1,00665;
220522;1400;0,973023;
220522;1500;1,41725;
220522;1600;2,38308;
220522;1700;1,48985;
220522;1800;1,21448;
220522;1900;0,785236;
220522;2000;1,7484;
220522;2100;0,317001;
220522;2200;1,03901;
220522;2300;1,36224;
220523;0000;2,43802;
220523;0100;2,37061;
220523;0200;1,82391;
220523;0300;0,375257;
220523;0400;1,62745;
220523;0500;2,97644;
220523;0600;2,03255;
220523;0700;0,401631;
220523;0800;0,353906;
220523;0900;1,15636;
220523;1000;1,45873;
220523;1100;0,991222;
220523;1200;0,723512;
220523;1300;0,67655;
220523;1400;0,507307;
220523;1500;0,128784;
220523;1600;0,145789;
220523;1700;0,345889;
220523;1800;0,671731;
220523;1900;0,491232;
220523;2000;0,90821;
220523;2100;0,78082;
220523;2200;1,8558;
220523;2300;1,60147;
220524;0000;0,509276;
220524;0100;0,817398;
220524;0200;0,785652;
220524;0300;0,574881;
220524;0400;0,786239;
220524;0500;0,314355;
220524;0600;0,592872;
220524;0700;0,373532;
220524;0800;0,4009;
220524;0900;0,495752;
220524;1000;0,780558;
220524;1100;0,912163;
220524;1200;0,911501;
220524;1300;1,67219;
220524;1400;1,69298;
220524;1500;1,14517;
220524;1600;1,31628;
220524;1700;1,17185;
220524;1800;1,15102;
220524;1900;1,23586;
220524;2000;1,74901;
220524;2100;2,02464;
220524;2200;2,56243;
220524;2300;2,01997;
220525;0000;1,75593;
220525;0100;1,78498;
220525;0200;1,48005;
220525;0300;1,16423;
220525;0400;0,912973;
220525;0500;0,98908;
220525;0600;0,506847;
220525;0700;1,29258;
220525;0800;1,63746;
220525;0900;1,97558;
220525;1000;2,33662;
220525;1100;3,0644;
220525;1200;2,90088;
220525;1300;2,4405;
220525;1400;;
220525;1500;1,90401;
220525;1600;0,548599;
220525;1700;1,95128;
220525;1800;1,85216;
220525;1900;1,25541;
220525;2000;0,567359;
220525;2100;0,227407;
220525;2200;0,618477;
220525;2300;0,542973;
220526;0000;0,235855;
220526;0100;0,511916;
220526;0200;1,09722;
220526;0300;1,76378;
220526;0400;1,93337;
220526;0500;2,08102;
220526;0600;1,85622;
220526;0700;1,21951;
220526;0800;1,54266;
220526;0900;1,28865;
220526;1000;1,05862;
220526;1100;0,797062;
220526;1200;0,842293;
220526;1300;0,973985;
220526;1400;0,987264;
220526;1500;0,744478;
220526;1600;0,851932;
220526;1700;0,400726;
220526;1800;0,999628;
220526;1900;0,863167;
220526;2000;1,01228;
220526;2100;1,14436;
220526;2200;1,0847;
220526;2300;1,54851;
220527;0000;1,46653;
220527;0100;1,55371;
220527;0200;1,48887;
220527;0300;1,40162;
220527;0400;1,42313;
220527;0500;1,45588;
220527;0600;1,52648;
220527;0700;1,636;
220527;0800;1,70076;
220527;0900;2,09926;
220527;1000;1,64616;
220527;1100;1,84969;
220527;1200;1,47793;
220527;1300;0,324598;
220527;1400;0,531269;
220527;1500;0,85517;
220527;1600;1,31945;
220527;1700;0,696264;
220527;1800;1,4856;
220527;1900;1,02966;
220527;2000;0,966513;
220527;2100;0,756923;
220527;2200;0,507912;
220527;2300;0,741674;
220528;0000;1,23705;
220528;0100;0,681248;
220528;0200;1,72915;
220528;0300;2,19538;
220528;0400;2,47947;
220528;0500;2,24527;
220528;0600;1,8504;
220528;0700;1,97537;
220528;0800;2,1764;
220528;0900;2,33682;
220528;1000;2,1533;
220528;1100;2,21493;
220528;1200;1,96642;
220528;1300;1,89385;
220528;1400;1,58981;
220528;1500;1,73464;
220528;1600;1,61431;
220528;1700;1,47862;
220528;1800;0,85237;
220528;1900;0,756442;
220528;2000;0,347226;
220528;2100;0,248343;
220528;2200;0,335918;
220528;2300;0,421262;
220529;0000;0,53469;
220529;0100;0,715168;
220529;0200;0,868028;
220529;0300;0,855066;
220529;0400;0,633399;
220529;0500;1,045;
220529;0600;0,807234;
220529;0700;0,726964;
220529;0800;0,0779747;
220529;0900;0,017694;
220529;1000;0,0467257;
220529;1100;0,10293;
220529;1200;1,45711;
220529;1300;2,45753;
220529;1400;2,48979;
220529;1500;1,70882;
220529;1600;1,43088;
220529;1700;1,37681;
220529;1800;0,731828;
220529;1900;0,593272;
220529;2000;0,363163;
220529;2100;0,341229;
220529;2200;0,426521;
220529;2300;0,485881;
220530;0000;0,258648;
220530;0100;0,240318;
220530;0200;0,544471;
220530;0300;0,325451;
220530;0400;0,312313;
220530;0500;0,392763;
220530;0600;0,355294;
220530;0700;0,499208;
220530;0800;0,886485;
220530;0900;0,957694;
220530;1000;1,17056;
220530;1100;0,921996;
220530;1200;0,323801;
220530;1300;0,680476;
220530;1400;0,644533;
220530;1500;0,925721;
220530;1600;1,8857;
220530;1700;1,72706;
220530;1800;1,75938;
220530;1900;1,42587;
220530;2000;1,34742;
220530;2100;1,46603;
220530;2200;1,32832;
220530;2300;1,38299;
220531;0000;1,06532;
220531;0100;0,732126;
220531;0200;0,627635;
220531;0300;0,575583;
220531;0400;0,433966;
220531;0500;0,383987;
220531;0600;0,373022;
220531;0700;0,699363;
220531;0800;0,578515;
220531;0900;0,8401;
220531;1000;1,04762;
220531;1100;1,31199;
220531;1200;0,809613;
220531;1300;0,866361;
220531;1400;1,58798;
220531;1500;2,04956;
220531;1600;1,74408;
220531;1700;1,41927;
220531;1800;1,58656;
220531;1900;1,18405;
220531;2000;0,906442;
220531;2100;0,741828;
220531;2200;0,594517;
220531;2300;0,599371;
220601;0000;0,590473;
220601;0100;0,661043;
220601;0200;0,261438;
220601;0300;0,976339;
220601;0400;0,563555;
220601;0500;0,624891;
220601;0600;0,840726;
220601;0700;0,934955;
220601;0800;0,320238;
220601;0900;0,6168;
220601;1000;1,07136;
220601;1100;0,838105;
220601;1200;0,726642;
220601;1300;1,24721;
220601;1400;0,925697;
220601;1500;1,0634;
220601;1600;0,999846;
220601;1700;1,08794;
220601;1800;0,751002;
220601;1900;0,120684;
220601;2000;0,361513;
220601;2100;0,713422;
220601;2200;0,370084;
220601;2300;0,821204;
220602;0000;0,629412;
220602;0100;0,46717;
220602;0200;0,61056;
220602;0300;1,16225;
220602;0400;1,37192;
220602;0500;0,994326;
220602;0600;0,433667;
220602;0700;0,17763;
220602;0800;0,652313;
220602;0900;1,17512;
220602;1000;1,08924;
220602;1100;1,61371;
220602;1200;1,97205;
220602;1300;2,26888;
220602;1400;2,22019;
220602;1500;2,93547;
220602;1600;1,84202;
220602;1700;0,966837;
220602;1800;0,804559;
220602;1900;0,431714;
220602;2000;0,479992;
220602;2100;0,76176;
220602;2200;0,451857;
220602;2300;0,305559;
220603;0000;0,471602;
220603;0100;0,945445;
220603;0200;1,37361;
220603;0300;0,863212;
220603;0400;0,554578;
220603;0500;1,25801;
220603;0600;0,637295;
220603;0700;1,53767;
220603;0800;2,70666;
220603;0900;4,06667;
220603;1000;4,17802;
220603;1100;4,15225;
220603;1200;4,19425;
220603;1300;2,82708;
220603;1400;3,54591;
220603;1500;2,96965;
220603;1600;2,36171;
220603;1700;2,77057;
220603;1800;2,85537;
220603;1900;2,59953;
220603;2000;3,04599;
220603;2100;2,36835;
220603;2200;2,74451;
220603;2300;2,86652;
220604;0000;1,80369;
220604;0100;1,34097;
220604;0200;0,874183;
220604;0300;0,323276;
220604;0400;0,296817;
220604;0500;0,742329;
220604;0600;0,677635;
220604;0700;0,624297;
220604;0800;0,335894;
220604;0900;0,496363;
220604;1000;0,299508;
220604;1100;1,54038;
220604;1200;1,61878;
220604;1300;1,23748;
220604;1400;1,4352;
220604;1500;2,29898;
220604;1600;2,26655;
220604;1700;2,68896;
220604;1800;2,30313;
220604;1900;3,02339;
220604;2000;2,08813;
220604;2100;0,690478;
220604;2200;1,08415;
220604;2300;1,15991;
220605;0000;0,931804;
220605;0100;0,508243;
220605;0200;0,253461;
220605;0300;0,40874;
220605;0400;1,41593;
220605;0500;1,04976;
220605;0600;2,35555;
220605;0700;0,781709;
220605;0800;1,03512;
220605;0900;0,760233;
220605;1000;0,975852;
220605;1100;1,88228;
220605;1200;2,07655;
220605;1300;2,29243;
220605;1400;2,295;
220605;1500;2,30441;
220605;1600;2,09504;
220605;1700;1,03314;
220605;1800;0,859569;
220605;1900;0,551983;
220605;2000;0,766071;
220605;2100;0,305524;
220605;2200;0,313409;
220605;2300;0,72551;
220606;0000;0,412424;
220606;0100;0,396855;
220606;0200;0,481721;
220606;0300;0,819809;
220606;0400;0,487253;
220606;0500;0,236733;
220606;0600;0,828887;
220606;0700;1,55318;
220606;0800;1,43795;
220606;0900;0,758619;
220606;1000;1,07163;
220606;1100;1,37532;
220606;1200;0,699513;
220606;1300;1,13398;
220606;1400;1,13558;
220606;1500;1,43053;
220606;1600;2,02548;
220606;1700;1,501;
220606;1800;1,18357;
220606;1900;1,47888;
220606;2000;1,27851;
220606;2100;1,49124;
220606;2200;1,36169;
220606;2300;0,345117;
220607;0000;0,321724;
220607;0100;0,491028;
220607;0200;0,514104;
220607;0300;0,644108;
220607;0400;0,731345;
220607;0500;0,616437;
220607;0600;0,362122;
220607;0700;0,647109;
220607;0800;0,841412;
220607;0900;0,845285;
220607;1000;0,940372;
220607;1100;1,1474;
220607;1200;1,31726;
220607;1300;0,507481;
220607;1400;1,49979;
220607;1500;1,47143;
220607;1600;1,27885;
220607;1700;0,333842;
220607;1800;0,678134;
220607;1900;0,715091;
220607;2000;0,636443;
220607;2100;0,673464;
220607;2200;1,59193;
220607;2300;1,54564;
220608;0000;0,612011;
220608;0100;0,568317;
220608;0200;1,09134;
220608;0300;1,1624;
220608;0400;0,600069;
220608;0500;0,846074;
220608;0600;1,22822;
220608;0700;1,39638;
220608;0800;1,39285;
220608;0900;0,499421;
220608;1000;0,391839;
220608;1100;0,554158;
220608;1200;0,282996;
220608;1300;1,15899;
220608;1400;1,62394;
220608;1500;1,47929;
220608;1600;1,06949;
220608;1700;1,32576;
220608;1800;0,251139;
220608;1900;0,349988;
220608;2000;0,345354;
220608;2100;0,770127;
220608;2200;0,593238;
220608;2300;1,0351;
220609;0000;1,36838;
220609;0100;0,795277;
220609;0200;0,390452;
220609;0300;0,338789;
220609;0400;0,105083;
220609;0500;0,0478936;
220609;0600;0,233477;
220609;0700;0,182455;
220609;0800;0,380672;
220609;0900;0,714072;
220609;1000;0,85604;
220609;1100;0,934507;
220609;1200;1,58517;
220609;1300;3,37194;
220609;1400;2,9515;
220609;1500;2,9273;
220609;1600;3,25719;
220609;1700;2,20452;
220609;1800;1,81523;
220609;1900;1,74282;
220609;2000;1,53548;
220609;2100;0,997438;
220609;2200;0,726397;
220609;2300;0,263357;
220610;0000;0,516937;
220610;0100;0,727302;
220610;0200;0,27942;
220610;0300;0,45416;
220610;0400;0,565224;
220610;0500;0,571067;
220610;0600;0,757757;
220610;0700;0,696841;
220610;0800;0,378102;
220610;0900;1,28877;
220610;1000;1,21687;
220610;1100;1,79016;
220610;1200;1,00068;
220610;1300;0,946115;
220610;1400;1,29902;
220610;1500;0,664904;
220610;1600;0,363342;
220610;1700;0,570303;
220610;1800;0,523948;
220610;1900;0,680438;
220610;2000;0,943691;
220610;2100;0,467238;
220610;2200;0,540327;
220610;2300;0,967978;
220611;0000;0,952193;
220611;0100;0,840091;
220611;0200;0,860309;
220611;0300;0,475693;
220611;0400;0,546446;
220611;0500;0,56227;
220611;0600;0,197108;
220611;0700;0,630827;
220611;0800;0,684825;
220611;0900;0,428406;
220611;1000;0,981271;
220611;1100;0,925597;
220611;1200;0,847491;
220611;1300;1,73694;
220611;1400;1,13008;
220611;1500;0,91652;
220611;1600;0,378322;
220611;1700;0,724145;
220611;1800;0,868731;
220611;1900;0,825369;
220611;2000;0,574936;
220611;2100;0,722607;
220611;2200;0,579189;
220611;2300;0,489975;
220612;0000;0,226601;
220612;0100;0,605055;
220612;0200;0,674628;
220612;0300;1,08226;
220612;0400;1,14519;
220612;0500;1,15787;
220612;0600;0,526146;
220612;0700;0,972435;
220612;0800;1,26486;
220612;0900;0,971454;
220612;1000;1,02553;
220612;1100;0,453408;
220612;1200;1,00058;
220612;1300;0,767024;
220612;1400;0,966311;
220612;1500;0,688528;
220612;1600;0,905882;
220612;1700;1,22204;
220612;1800;1,31354;
220612;1900;1,27408;
220612;2000;1,434;
220612;2100;1,03535;
220612;2200;0,912646;
220612;2300;0,636146;
220613;0000;0,079832;
220613;0100;0,352511;
220613;0200;0,980738;
220613;0300;0,306767;
220613;0400;0,118179;
220613;0500;0,610585;
220613;0600;1,25668;
220613;0700;0,998648;
220613;0800;1,29947;
220613;0900;1,46602;
220613;1000;1,39203;
220613;1100;1,33771;
220613;1200;0,272145;
220613;1300;0,555664;
220613;1400;0,187218;
220613;1500;1,32132;
220613;1600;0,57615;
220613;1700;1,12004;
220613;1800;0,504618;
220613;1900;0,457214;
220613;2000;0,814054;
220613;2100;1,79657;
220613;2200;1,9583;
220613;2300;2,03045;
220614;0000;2,16564;
220614;0100;1,64408;
220614;0200;1,93078;
220614;0300;1,96706;
220614;0400;1,60957;
220614;0500;1,98174;
220614;0600;1,67201;
220614;0700;1,22732;
220614;0800;1,24823;
220614;0900;2,1658;
220614;1000;2,22089;
220614;1100;2,24311;
220614;1200;2,10845;
220614;1300;2,25357;
220614;1400;2,44113;
220614;1500;1,44009;
220614;1600;0,949115;
220614;1700;0,28896;
220614;1800;0,394815;
220614;1900;0,426806;
220614;2000;0,606947;
220614;2100;0,39558;
220614;2200;0,67549;
220614;2300;0,778648;
220615;0000;0,442466;
220615;0100;0,945354;
220615;0200;0,402908;
220615;0300;0,473355;
220615;0400;0,284765;
220615;0500;0,205304;
220615;0600;0,306719;
220615;0700;0,660472;
220615;0800;0,41764;
220615;0900;0,682689;
220615;1000;0,907998;
220615;1100;1,73896;
220615;1200;1,96277;
220615;1300;2,37333;
220615;1400;2,15371;
220615;1500;1,90457;
220615;1600;0,91765;
220615;1700;0,753398;
220615;1800;0,765432;
220615;1900;0,721393;
220615;2000;0,994233;
220615;2100;1,20487;
220615;2200;1,01307;
220615;2300;0,358882;
220616;0000;0,647679;
220616;0100;0,705795;
220616;0200;0,381839;
220616;0300;0,537207;
220616;0400;0,46144;
220616;0500;0,412274;
220616;0600;0,371456;
220616;0700;1,64597;
220616;0800;1,5068;
220616;0900;0,981334;
220616;1000;1,10916;
220616;1100;0,786679;
220616;1200;1,32326;
220616;1300;0,952262;
220616;1400;1,11531;
220616;1500;0,916279;
220616;1600;1,01364;
220616;1700;0,702552;
220616;1800;0,567669;
220616;1900;0,479199;
220616;2000;0,833327;
220616;2100;0,690139;
220616;2200;0,0758127;
220616;2300;0,0930117;
220617;0000;0,425092;
220617;0100;0,618171;
220617;0200;1,29805;
220617;0300;1,54904;
220617;0400;1,6091;
220617;0500;1,59823;
220617;0600;1,33866;
220617;0700;1,13808;
220617;0800;1,53888;
220617;0900;1,9163;
220617;1000;1,73892;
220617;1100;1,63111;
220617;1200;1,54252;
220617;1300;1,96726;
220617;1400;2,12686;
220617;1500;2,17119;
220617;1600;1,89862;
220617;1700;0,821182;
220617;1800;0,703848;
220617;1900;0,584652;
220617;2000;0,958547;
220617;2100;0,758782;
220617;2200;0,58269;
220617;2300;0,250707;
220618;0000;0,83398;
220618;0100;1,052;
220618;0200;0,774737;
220618;0300;0,7412;
220618;0400;0,685636;
220618;0500;0,805488;
220618;0600;0,75664;
220618;0700;0,458364;
220618;0800;0,421897;
220618;0900;1,0607;
220618;1000;1,76582;
220618;1100;1,19887;
220618;1200;1,92725;
220618;1300;2,02678;
220618;1400;1,94474;
220618;1500;2,35492;
220618;1600;2,00529;
220618;1700;1,42939;
220618;1800;1,24245;
220618;1900;1,20261;
220618;2000;1,23492;
220618;2100;0,388159;
220618;2200;0,584611;
220618;2300;0,305122;
220619;0000;0,239107;
220619;0100;0,557758;
220619;0200;0,370941;
220619;0300;0,433451;
220619;0400;0,453637;
220619;0500;0,904196;
220619;0600;0,610759;
220619;0700;0,782438;
220619;0800;0,420308;
220619;0900;0,895594;
220619;1000;0,416986;
220619;1100;0,539282;
220619;1200;1,19535;
220619;1300;1,13729;
220619;1400;0,400748;
220619;1500;0,156865;
220619;1600;0,757507;
220619;1700;0,865795;
220619;1800;0,7394;
220619;1900;0,427429;
220619;2000;0,890402;
220619;2100;0,61673;
220619;2200;0,728428;
220619;2300;0,536825;
220620;0000;0,576939;
220620;0100;0,901133;
220620;0200;0,500583;
220620;0300;0,48595;
220620;0400;0,853022;
220620;0500;0,794444;
220620;0600;1,19676;
220620;0700;1,57574;
220620;0800;0,729946;
220620;0900;0,990351;
220620;1000;0,317818;
220620;1100;0,229759;
220620;1200;1,36985;
220620;1300;2,05242;
220620;1400;1,99783;
220620;1500;1,6525;
220620;1600;1,04425;
220620;1700;0,582099;
220620;1800;0,36291;
220620;1900;0,820012;
220620;2000;1,53359;
220620;2100;1,45037;
220620;2200;1,22158;
220620;2300;0,930911;
220621;0000;0,473738;
220621;0100;0,822528;
220621;0200;1,291;
220621;0300;1,30164;
220621;0400;0,95928;
220621;0500;0,657856;
220621;0600;0,823309;
220621;0700;0,740641;
220621;0800;0,860058;
220621;0900;0,965582;
220621;1000;1,02016;
220621;1100;0,977129;
220621;1200;0,619282;
220621;1300;0,860739;
220621;1400;1,18676;
220621;1500;1,05739;
220621;1600;0,841777;
220621;1700;0,647556;
220621;1800;0,679696;
220621;1900;0,369568;
220621;2000;0,407453;
220621;2100;0,865063;
220621;2200;0,924958;
220621;2300;0,268461;
220622;0000;0,477072;
220622;0100;0,456049;
220622;0200;0,42035;
220622;0300;0,459041;
220622;0400;0,572695;
220622;0500;0,64447;
220622;0600;0,640658;
220622;0700;0,655502;
220622;0800;0,615703;
220622;0900;0,939704;
220622;1000;0,289556;
220622;1100;0,655207;
220622;1200;1,0693;
