FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
230624;0800;1,42342;;;
230624;0900;1,59433;;;
230624;1000;1,79825;;;
230624;1100;1,85525;;;
230624;1200;2,26883;;;
230624;1300;2,22992;;;
230624;1400;2,19808;;;
230624;1500;2,04642;;;
230624;1600;1,77133;;;
230624;1700;1,82058;;;
230624;1800;1,81325;;;
230624;1900;1,75092;;;
230624;2000;1,55833;;;
230624;2100;1,45292;;;
230624;2200;1,35742;;;
230624;2300;1,46025;;;
230625;0000;1,34283;;;
230625;0100;1,22142;;;
230625;0200;1,28192;;;
230625;0300;1,26717;;;
230625;0400;1,28517;;;
230625;0500;1,27883;;;
230625;0600;1,21142;;;
230625;0700;1,27308;;;
230625;0800;1,26317;;;
230625;0900;1,20575;;;
230625;1000;1,43542;;;
230625;1100;1,45283;;;
230625;1200;1,73317;;;
230625;1300;1,63558;;;
230625;1400;1,60508;;;
230625;1500;1,734;;;
230625;1600;1,67483;;;
230625;1700;1,62558;;;
230625;1800;1,42475;;;
230625;1900;1,56217;;;
230625;2000;2,95808;;;
230625;2100;2,17567;;;
230625;2200;1,58892;;;
230625;2300;2,89617;;;
230626;0000;7,03958;;;
230626;0100;9,05142;;;
230626;0200;10,6558;;;
230626;0300;11,0758;;;
230626;0400;11,8933;;;
230626;0500;7,41967;;;
230626;0600;6,476;;;
230626;0700;4,55592;;;
230626;0800;3,05667;;;
230626;0900;3,87083;;;
230626;1000;6,22208;;;
230626;1100;5,34392;;;
230626;1200;4,409;;;
230626;1300;3,10367;;;
230626;1400;3,06375;;;
230626;1500;2,62075;;;
230626;1600;1,94883;;;
230626;1700;2,22533;;;
230626;1800;10,9425;;;
230626;1900;34,9342;;;
230626;2000;44,66;;;
230626;2100;31,8517;;;
230626;2200;21,9683;;;
230626;2300;13,9358;;;
230627;0000;6,91542;;;
230627;0100;3,97775;;;
230627;0200;2,43417;;;
230627;0300;1,50725;;;
230627;0400;1,31258;;;
230627;0500;1,351;;;
230627;0600;1,43483;;;
230627;0700;1,61283;;;
230627;0800;2,70725;;;
230627;0900;2,64983;;;
230627;1000;2,45083;;;
230627;1100;1,75867;;;
230627;1200;2,17858;;;
230627;1300;1,89242;;;
230627;1400;1,6595;;;
230627;1500;1,71075;;;
230627;1600;1,46567;;;
230627;1700;3,51017;;;
230627;1800;12,9633;;;
230627;1900;27,0275;;;
230627;2000;19,2108;;;
230627;2100;11,6908;;;
230627;2200;10,7587;;;
230627;2300;4,80875;;;
230628;0000;5,65817;;;
230628;0100;3,76458;;;
230628;0200;1,89667;;;
230628;0300;1,72783;;;
230628;0400;1,17425;;;
230628;0500;1,19283;;;
230628;0600;3,28067;;;
230628;0700;14,3183;;;
230628;0800;13,4667;;;
230628;0900;8,82509;;;
230628;1000;4,09117;;;
230628;1100;3,00458;;;
230628;1200;2,19033;;;
230628;1300;2,28542;;;
230628;1400;2,376;;;
230628;1500;5,42092;;;
230628;1600;6,72858;;;
230628;1700;12,1567;;;
230628;1800;8,52367;;;
230628;1900;17,7524;;;
230628;2000;42,7783;;;
230628;2100;36,5192;;;
230628;2200;23,86;;;
230628;2300;23,6125;;;
230629;0000;34,6392;;;
230629;0100;14,9292;;;
230629;0200;15,48;;;
230629;0300;17,755;;;
230629;0400;17,4767;;;
230629;0500;21,3292;;;
230629;0600;22,1483;;;
230629;0700;20,2733;;;
230629;0800;16,6583;;;
230629;0900;21,2725;;;
230629;1000;17,6675;;;
230629;1100;10,9133;;;
230629;1200;6,18283;;;
230629;1300;4,61333;;;
230629;1400;4,089;;;
230629;1500;2,033;;;
230629;1600;;;;
230629;1700;23,83;;;
230629;1800;43,3192;;;
230629;1900;64,0575;;;
230629;2000;88,76;;;
230629;2100;120,758;;;
230629;2200;104,075;;;
230629;2300;83,61;;;
230630;0000;99,7133;;;
230630;0100;70,8583;;;
230630;0200;61,6758;;;
230630;0300;50,625;;;
230630;0400;43,8;;;
230630;0500;41,6042;;;
230630;0600;42,0442;;;
230630;0700;60,8842;;;
230630;0800;90,8167;;;
230630;0900;83,4542;;;
230630;1000;56,3133;;;
230630;1100;37,78;;;
230630;1200;24,14;;;
230630;1300;19,0817;;;
230630;1400;15,4025;;;
230630;1500;13,2833;;;
230630;1600;12,1558;;;
230630;1700;15,2242;;;
230630;1800;51,8975;;;
230630;1900;76,9742;;;
230630;2000;121,642;;;
230630;2100;168,625;;;
230630;2200;205,033;;;
230630;2300;221,508;;;
230701;0000;198,458;;;
230701;0100;135,117;;;
230701;0200;99,4417;;;
230701;0300;75,37;;;
230701;0400;56,9067;;;
230701;0500;45,5475;;;
230701;0600;39,2367;;;
230701;0700;35,2867;;;
230701;0800;33,5367;;;
230701;0900;30,6733;;;
230701;1000;30,6633;;;
230701;1100;28,8467;;;
230701;1200;24,9717;;;
230701;1300;21,3317;;;
230701;1400;17,6433;;;
230701;1500;14,365;;;
230701;1600;12,7467;;;
230701;1700;17,3675;;;
230701;1800;44,4942;;;
230701;1900;63,7008;;;
230701;2000;77,4351;;;
230701;2100;33,7692;;;
230701;2200;22,84;;;
230701;2300;17,3092;;;
230702;0000;14,1008;;;
230702;0100;12,4625;;;
230702;0200;12,3342;;;
230702;0300;11,3092;;;
230702;0400;10,7842;;;
230702;0500;10,8825;;;
230702;0600;10,7958;;;
230702;0700;10,6092;;;
230702;0800;11,315;;;
230702;0900;11,1992;;;
230702;1000;11,8367;;;
230702;1100;12,1342;;;
230702;1200;12,1208;;;
230702;1300;11,4942;;;
230702;1400;11,185;;;
230702;1500;11,0267;;;
230702;1600;11,32;;;
230702;1700;10,935;;;
230702;1800;11,2083;;;
230702;1900;12,925;;;
230702;2000;16,9783;;;
230702;2100;14,1292;;;
230702;2200;12,415;;;
230702;2300;15,1083;;;
230703;0000;15,7017;;;
230703;0100;12,3833;;;
230703;0200;12,4758;;;
230703;0300;13,6033;;;
230703;0400;13,2642;;;
230703;0500;11,7525;;;
230703;0600;12,6908;;;
230703;0700;13,9583;;;
230703;0800;21,7408;;;
230703;0900;33,3658;;;
230703;1000;26,3075;;;
230703;1100;19,9783;;;
230703;1200;15,7542;;;
230703;1300;13,1733;;;
230703;1400;12,6967;;;
230703;1500;11,6542;;;
230703;1600;11,1292;;;
230703;1700;11,7117;;;
230703;1800;19,9042;;;
230703;1900;27,9625;;;
230703;2000;17,6808;;;
230703;2100;17,4442;;;
230703;2200;29,8679;;;
230703;2300;36,4083;;;
230704;0000;26,35;;;
230704;0100;28,5258;;;
230704;0200;28,5425;;;
230704;0300;26,5025;;;
230704;0400;24,6858;;;
230704;0500;28,0158;;;
230704;0600;23,1442;;;
230704;0700;19,7217;;;
230704;0800;14,5817;;;
230704;0900;16,245;;;
230704;1000;18,0042;;;
230704;1100;13,5892;;;
230704;1200;11,7617;;;
230704;1300;10,8975;;;
230704;1400;11,2858;;;
230704;1500;11,3842;;;
230704;1600;11,1508;;;
230704;1700;12,9992;;;
230704;1800;16,6742;;;
230704;1900;25,2275;;;
230704;2000;32,2375;;;
230704;2100;40,7342;;;
230704;2200;41,6058;;;
230704;2300;39,5342;;;
230705;0000;46,3858;;;
230705;0100;36,4633;;;
230705;0200;30,7;;;
230705;0300;24,3642;;;
230705;0400;21,6633;;;
230705;0500;21,0558;;;
230705;0600;21,2242;;;
230705;0700;25,4017;;;
230705;0800;33,0417;;;
230705;0900;44,91;;;
230705;1000;35,6417;;;
230705;1100;31,2725;;;
230705;1200;27,9358;;;
230705;1300;18,3533;;;
230705;1400;15,4642;;;
230705;1500;14,35;;;
230705;1600;15,0817;;;
230705;1700;22,0958;;;
230705;1800;27,8483;;;
230705;1900;40,0175;;;
230705;2000;40,2617;;;
230705;2100;47,54;;;
230705;2200;41,6775;;;
230705;2300;31,8567;;;
230706;0000;33,3742;;;
230706;0100;40,3017;;;
230706;0200;43,9942;;;
230706;0300;39,6375;;;
230706;0400;34,6975;;;
230706;0500;30,5617;;;
230706;0600;34,5825;;;
230706;0700;43,2933;;;
230706;0800;54,1925;;;
230706;0900;58,1233;;;
230706;1000;43,5192;;;
230706;1100;26,42;;;
230706;1200;18,6983;;;
230706;1300;16,465;;;
230706;1400;;;;
230706;1500;3,52433;;;
230706;1600;1,92633;;;
230706;1700;7,50458;;;
230706;1800;29,8317;;;
230706;1900;82,6226;;;
230706;2000;80,395;;;
230706;2100;37,3058;;;
230706;2200;49,2175;;;
230706;2300;57,0767;;;
230707;0000;76,02;;;
230707;0100;47,805;;;
230707;0200;79,3075;;;
230707;0300;51,7258;;;
230707;0400;25,0542;;;
230707;0500;17,0783;;;
230707;0600;11,2785;;;
230707;0700;12,2124;;;
230707;0800;11,9433;;;
230707;0900;10,2067;;;
230707;1000;12,4583;;;
230707;1100;15,8908;;;
230707;1200;16,5425;;;
230707;1300;18,6292;;;
230707;1400;18,7075;;;
230707;1500;12,2008;;;
230707;1600;12,1508;;;
230707;1700;30,8733;;;
230707;1800;35,0758;;;
230707;1900;26,6642;;;
230707;2000;23,815;;;
230707;2100;9,00693;;;
230707;2200;6,30117;;;
230707;2300;10,1442;;;
230708;0000;6,28492;;;
230708;0100;3,4385;;;
230708;0200;2,313;;;
230708;0300;1,3015;;;
230708;0400;1;;;
230708;0500;1,01708;;;
230708;0600;1,29858;;;
230708;0700;1,83408;;;
230708;0800;2,18417;;;
230708;0900;3,14508;;;
230708;1000;6,11883;;;
230708;1100;8,56192;;;
230708;1200;8,01433;;;
230708;1300;6,44842;;;
230708;1400;3,70217;;;
230708;1500;3,44292;;;
230708;1600;3,117;;;
230708;1700;3,01467;;;
230708;1800;4,93475;;;
230708;1900;5,14483;;;
230708;2000;4,95983;;;
230708;2100;4,64725;;;
230708;2200;4,07733;;;
230708;2300;10,736;;;
230709;0000;17,3708;;;
230709;0100;21,0358;;;
230709;0200;30,6117;;;
230709;0300;12,4692;;;
230709;0400;7,89692;;;
230709;0500;6,31367;;;
230709;0600;3,43342;;;
230709;0700;4,17125;;;
230709;0800;5,19967;;;
230709;0900;3,15175;;;
230709;1000;3,20267;;;
230709;1100;2,93433;;;
230709;1200;2,92317;;;
230709;1300;2,57633;;;
230709;1400;2,02783;;;
230709;1500;1,72392;;;
230709;1600;1,55608;;;
230709;1700;2,0795;;;
230709;1800;11,0529;;;
230709;1900;18,2392;;;
230709;2000;22,6292;;;
230709;2100;31,5292;;;
230709;2200;17,0692;;;
230709;2300;7,48058;;;
230710;0000;19,5539;;;
230710;0100;14,6717;;;
230710;0200;9,66518;;;
230710;0300;10,1909;;;
230710;0400;13,8152;;;
230710;0500;4,15033;;;
230710;0600;1,55225;;;
230710;0700;2,93517;;;
230710;0800;2,79158;;;
230710;0900;9,00133;;;
230710;1000;4,09108;;;
230710;1100;3,89608;;;
230710;1200;4,219;;;
230710;1300;3,68833;;;
230710;1400;3,50642;;;
230710;1500;3,19858;;;
230710;1600;3,58192;;;
230710;1700;7,35767;;;
230710;1800;18,3467;;;
230710;1900;23,8933;;;
230710;2000;19,7683;;;
230710;2100;30,3158;;;
230710;2200;33,3667;;;
230710;2300;38,0784;;;
230711;0000;45,47;;;
230711;0100;40,9575;;;
230711;0200;32,6267;;;
230711;0300;25,7967;;;
230711;0400;20,0842;;;
230711;0500;18,7625;;;
230711;0600;26,4158;;;
230711;0700;43,6983;;;
230711;0800;34,7233;;;
230711;0900;36,7445;;;
230711;1000;;;;
230711;1100;;;;
230711;1200;;;;
230711;1300;;;;
230711;1400;;;;
230711;1500;;;;
230711;1600;;;;
230711;1700;;;;
230711;1800;;;;
230711;1900;;;;
230711;2000;;;;
230711;2100;;;;
230711;2200;;;;
230711;2300;;;;
230712;0000;;;;
230712;0100;;;;
230712;0200;;;;
230712;0300;;;;
230712;0400;;;;
230712;0500;;;;
230712;0600;;;;
230712;0700;;;;
230712;0800;;;;
230712;0900;;;;
230712;1000;;;;
230712;1100;;;;
230712;1200;;;;
230712;1300;;;;
230712;1400;;;;
230712;1500;3,006;;;
230712;1600;2,94208;;;
230712;1700;12,1588;;;
230712;1800;39,885;;;
230712;1900;82,9325;;;
230712;2000;111,042;;;
230712;2100;107,457;;;
230712;2200;65,395;;;
230712;2300;94,4808;;;
230713;0000;52,1642;;;
230713;0100;25,0158;;;
230713;0200;11,0783;;;
230713;0300;12,6917;;;
230713;0400;14,6858;;;
230713;0500;11,9692;;;
230713;0600;17,3142;;;
230713;0700;74,2657;;;
230713;0800;90,3025;;;
230713;0900;83,3208;;;
230713;1000;61,6375;;;
230713;1100;47,5875;;;
230713;1200;28,6075;;;
230713;1300;19,8208;;;
230713;1400;15,71;;;
230713;1500;10,6725;;;
230713;1600;7,5605;;;
230713;1700;15,3297;;;
230713;1800;58,2208;;;
230713;1900;88,2625;;;
230713;2000;156,767;;;
230713;2100;200,942;;;
230713;2200;293,242;;;
230713;2300;284,575;;;
230714;0000;158,475;;;
230714;0100;154,758;;;
230714;0200;200,583;;;
230714;0300;161,767;;;
230714;0400;124,367;;;
230714;0500;138,483;;;
230714;0600;99,25;;;
230714;0700;66,6567;;;
230714;0800;69,1084;;;
230714;0900;35,8825;;;
230714;1000;26,7658;;;
230714;1100;26,7033;;;
230714;1200;23,5758;;;
230714;1300;15,6083;;;
230714;1400;14,0925;;;
230714;1500;10,6475;;;
230714;1600;9,00517;;;
230714;1700;18,6223;;;
230714;1800;62,6708;;;
230714;1900;118,425;;;
230714;2000;229,183;;;
230714;2100;305,383;;;
230714;2200;204,2;;;
230714;2300;278,7;;;
230715;0000;288,375;;;
230715;0100;277,833;;;
230715;0200;251,45;;;
230715;0300;133,173;;;
230715;0400;43,7492;;;
230715;0500;37,175;;;
230715;0600;40,665;;;
230715;0700;42,155;;;
230715;0800;89,4167;;;
230715;0900;72,6133;;;
230715;1000;23,9242;;;
230715;1100;12,595;;;
230715;1200;8,12608;;;
230715;1300;5,72733;;;
230715;1400;3,28933;;;
230715;1500;2,629;;;
230715;1600;2,68092;;;
230715;1700;4,38175;;;
230715;1800;18,8927;;;
230715;1900;27,4817;;;
230715;2000;29,8725;;;
230715;2100;31,4217;;;
230715;2200;19,4625;;;
230715;2300;13,2392;;;
230716;0000;11,1116;;;
230716;0100;25,8118;;;
230716;0200;42,2658;;;
230716;0300;32,4167;;;
230716;0400;14,2267;;;
230716;0500;3,98467;;;
230716;0600;1,27042;;;
230716;0700;1,06242;;;
230716;0800;2,53933;;;
230716;0900;1;;;
230716;1000;1,31475;;;
230716;1100;1,09517;;;
230716;1200;1,00342;;;
230716;1300;1,00908;;;
230716;1400;1;;;
230716;1500;1;;;
230716;1600;1,00208;;;
230716;1700;1,35633;;;
230716;1800;23,2471;;;
230716;1900;56;;;
230716;2000;103,314;;;
230716;2100;92,4208;;;
230716;2200;105,13;;;
230716;2300;85,3658;;;
230717;0000;67,2892;;;
230717;0100;55,0233;;;
230717;0200;34,0508;;;
230717;0300;25,1908;;;
230717;0400;26,2275;;;
230717;0500;28,0325;;;
230717;0600;32,4275;;;
230717;0700;52,3758;;;
230717;0800;118,008;;;
230717;0900;82,6758;;;
230717;1000;38,5358;;;
230717;1100;59,5558;;;
230717;1200;39,4442;;;
230717;1300;17,0183;;;
230717;1400;7,096;;;
230717;1500;4,56367;;;
230717;1600;5,024;;;
230717;1700;19,9051;;;
230717;1800;97,3217;;;
230717;1900;211,1;;;
230717;2000;292,108;;;
230717;2100;338,108;;;
230717;2200;;;;
230717;2300;202,575;;;
230718;0000;145,675;;;
230718;0100;181,667;;;
230718;0200;127,967;;;
230718;0300;61,015;;;
230718;0400;69,2583;;;
230718;0500;24,7075;;;
230718;0600;44,0967;;;
230718;0700;75,1283;;;
230718;0800;108,517;;;
230718;0900;51,9242;;;
230718;1000;45,5042;;;
230718;1100;78,7075;;;
230718;1200;55,8867;;;
230718;1300;44,7408;;;
230718;1400;50,3692;;;
230718;1500;46,6925;;;
230718;1600;42,7633;;;
230718;1700;62;;;
230718;1800;64,8317;;;
230718;1900;67,4008;;;
230718;2000;76,2968;;;
230718;2100;54,44;;;
230718;2200;19,8983;;;
230718;2300;24,5717;;;
230719;0000;32,1442;;;
230719;0100;35,7492;;;
230719;0200;43,7508;;;
230719;0300;58,5325;;;
230719;0400;38,575;;;
230719;0500;34,85;;;
230719;0600;62,7033;;;
230719;0700;121,128;;;
230719;0800;162,4;;;
230719;0900;221,183;;;
230719;1000;100,272;;;
230719;1100;39,2767;;;
230719;1200;24,5175;;;
230719;1300;35,4322;;;
230719;1400;;;;
230719;1500;;;;
230719;1600;10,808;;;
230719;1700;26,4678;;;
230719;1800;97,0083;;;
230719;1900;179,2;;;
230719;2000;218,425;;;
230719;2100;251,425;;;
230719;2200;335,6;;;
230719;2300;268,058;;;
230720;0000;152,408;;;
230720;0100;96,2583;;;
230720;0200;75,415;;;
230720;0300;62,8425;;;
230720;0400;28,795;;;
230720;0500;22,2408;;;
230720;0600;30,9233;;;
230720;0700;73,3292;;;
230720;0800;138,05;;;
230720;0900;100,691;;;
230720;1000;25,3333;;;
230720;1100;3,8405;;;
230720;1200;;;;
230720;1300;;;;
230720;1400;;;;
230720;1500;;;;
230720;1600;;;;
230720;1700;5,87142;;;
230720;1800;12,5695;;;
230720;1900;11,1048;;;
230720;2000;4,14717;;;
230720;2100;1,09845;;;
230720;2200;;;;
230720;2300;;;;
230721;0000;;;;
230721;0100;;;;
230721;0200;;;;
230721;0300;;;;
230721;0400;;;;
230721;0500;;;;
230721;0600;;;;
230721;0700;;;;
230721;0800;1,11208;;;
230721;0900;1,206;;;
230721;1000;1,01936;;;
230721;1100;1,019;;;
230721;1200;1,00458;;;
230721;1300;1,23633;;;
230721;1400;1,59058;;;
230721;1500;1,228;;;
230721;1600;1,48264;;;
230721;1700;;;;
230721;1800;4,82467;;;
230721;1900;5,24033;;;
230721;2000;3,30083;;;
230721;2100;1,60242;;;
230721;2200;1,02158;;;
230721;2300;1,005;;;
230722;0000;1;;;
230722;0100;1;;;
230722;0200;1;;;
230722;0300;1;;;
230722;0400;1;;;
230722;0500;1;;;
230722;0600;1,59875;;;
230722;0700;12,4542;;;
230722;0800;41;;;
230722;0900;30,9133;;;
230722;1000;17,6529;;;
230722;1100;4,87475;;;
230722;1200;2,86558;;;
230722;1300;3,444;;;
230722;1400;2,11567;;;
230722;1500;1,49667;;;
230722;1600;1,82258;;;
230722;1700;1,53533;;;
230722;1800;6,89258;;;
230722;1900;33,4658;;;
230722;2000;60,7492;;;
230722;2100;109,533;;;
230722;2200;53,6017;;;
230722;2300;45,74;;;
230723;0000;90,3083;;;
230723;0100;111,275;;;
230723;0200;86,6692;;;
230723;0300;53,6792;;;
230723;0400;13,1117;;;
230723;0500;5,0635;;;
230723;0600;4,8915;;;
230723;0700;2,98108;;;
230723;0800;9,06342;;;
230723;0900;3,29075;;;
230723;1000;3,02083;;;
230723;1100;2,14675;;;
230723;1200;2,03175;;;
230723;1300;1,63133;;;
230723;1400;1,09558;;;
230723;1500;1,01258;;;
230723;1600;1;;;
230723;1700;1;;;
230723;1800;1,281;;;
230723;1900;15,809;;;
230723;2000;37,5575;;;
230723;2100;50,3808;;;
230723;2200;92,9625;;;
230723;2300;152,575;;;
230724;0000;128,583;;;
230724;0100;63,7758;;;
230724;0200;72,5026;;;
230724;0300;56,9933;;;
230724;0400;51,6233;;;
230724;0500;31,1867;;;
230724;0600;20,6958;;;
230724;0700;28,5133;;;
230724;0800;53,3267;;;
230724;0900;41,4692;;;
230724;1000;44,1417;;;
230724;1100;20,2025;;;
230724;1200;18,8458;;;
230724;1300;17,2533;;;
230724;1400;12,6433;;;
230724;1500;11,7317;;;
230724;1600;6,87575;;;
230724;1700;17,82;;;
230724;1800;47,38;;;
230724;1900;73,6625;;;
230724;2000;37,1675;;;
230724;2100;58,3725;;;
230724;2200;48,2158;;;
230724;2300;43,6483;;;
230725;0000;43,7025;;;
230725;0100;7,96525;;;
230725;0200;5,43667;;;
230725;0300;4,95408;;;
230725;0400;1,22708;;;
230725;0500;1,04858;;;
230725;0600;1,03;;;
230725;0700;5,84717;;;
230725;0800;14,77;;;
230725;0900;9,81026;;;
230725;1000;9,43201;;;
230725;1100;7,49892;;;
230725;1200;4,74308;;;
230725;1300;2,60842;;;
230725;1400;3,32058;;;
230725;1500;1,08783;;;
230725;1600;1,02258;;;
230725;1700;6,90417;;;
230725;1800;4,272;;;
230725;1900;16,7007;;;
230725;2000;88,9218;;;
230725;2100;186,558;;;
230725;2200;184,758;;;
230725;2300;139,975;;;
230726;0000;88,1075;;;
230726;0100;33,4167;;;
230726;0200;12,1428;;;
230726;0300;5,18325;;;
230726;0400;2,7805;;;
230726;0500;1,22;;;
230726;0600;11,2545;;;
230726;0700;82,1217;;;
230726;0800;49,2442;;;
230726;0900;10,7408;;;
230726;1000;7,54567;;;
230726;1100;4,08183;;;
230726;1200;5,54092;;;
230726;1300;2,34167;;;
230726;1400;1,1005;;;
230726;1500;1,22517;;;
230726;1600;;;;
230726;1700;18,4775;;;
230726;1800;20,375;;;
230726;1900;25,9592;;;
230726;2000;31,1192;;;
230726;2100;49,3283;;;
230726;2200;67,4717;;;
230726;2300;88,7192;;;
230727;0000;106,367;;;
230727;0100;86,8358;;;
230727;0200;35,9408;;;
230727;0300;20,6008;;;
230727;0400;18,2183;;;
230727;0500;17,7542;;;
230727;0600;17,3425;;;
230727;0700;26,7342;;;
230727;0800;37,1525;;;
230727;0900;16,019;;;
230727;1000;7,03608;;;
230727;1100;6,61217;;;
230727;1200;5,02833;;;
230727;1300;4,99117;;;
230727;1400;4,53442;;;
230727;1500;2,8635;;;
230727;1600;3,14567;;;
230727;1700;8,09808;;;
230727;1800;21,945;;;
230727;1900;106,832;;;
230727;2000;164,325;;;
230727;2100;200,475;;;
230727;2200;252,675;;;
230727;2300;218,75;;;
230728;0000;119,033;;;
230728;0100;105,183;;;
230728;0200;105,071;;;
230728;0300;56,9375;;;
230728;0400;61,3308;;;
230728;0500;56,9275;;;
230728;0600;29,0983;;;
230728;0700;51,8892;;;
230728;0800;70,51;;;
230728;0900;53,1767;;;
230728;1000;40,1567;;;
230728;1100;37,43;;;
230728;1200;20,3083;;;
230728;1300;16,735;;;
230728;1400;13,3264;;;
230728;1500;7,05042;;;
230728;1600;6,988;;;
230728;1700;22,9101;;;
230728;1800;105,947;;;
230728;1900;214,767;;;
230728;2000;352,292;;;
230728;2100;389,367;;;
230728;2200;205,175;;;
230728;2300;196,808;;;
230729;0000;148,192;;;
230729;0100;103,267;;;
230729;0200;77,6276;;;
230729;0300;80,3992;;;
230729;0400;46,745;;;
230729;0500;37,6367;;;
230729;0600;27,2592;;;
230729;0700;24,4283;;;
230729;0800;21,8783;;;
230729;0900;21,7142;;;
230729;1000;12,4192;;;
230729;1100;6,77942;;;
230729;1200;9,49107;;;
230729;1300;5,41567;;;
230729;1400;3,31975;;;
230729;1500;1,19317;;;
230729;1600;1,07233;;;
230729;1700;6,54758;;;
230729;1800;38,0193;;;
230729;1900;93,8142;;;
230729;2000;150,158;;;
230729;2100;223,367;;;
230729;2200;224,667;;;
230729;2300;209,217;;;
230730;0000;218,275;;;
230730;0100;102,699;;;
230730;0200;40,5483;;;
230730;0300;30,1692;;;
230730;0400;27,715;;;
230730;0500;13,5775;;;
230730;0600;12,5708;;;
230730;0700;17,4008;;;
230730;0800;23,415;;;
230730;0900;6,95633;;;
230730;1000;3,60592;;;
230730;1100;1,76317;;;
230730;1200;1,73817;;;
230730;1300;1,33683;;;
230730;1400;1,16258;;;
230730;1500;1;;;
230730;1600;1,13133;;;
230730;1700;1,88067;;;
230730;1800;24,0142;;;
230730;1900;47,0733;;;
230730;2000;69,5767;;;
230730;2100;133,583;;;
230730;2200;74,5958;;;
230730;2300;65,0792;;;
230731;0000;33,5667;;;
230731;0100;22,1192;;;
230731;0200;12,8808;;;
230731;0300;12,5558;;;
230731;0400;11,545;;;
230731;0500;16,295;;;
230731;0600;21,3225;;;
230731;0700;36,7317;;;
230731;0800;57,3808;;;
230731;0900;15,8808;;;
230731;1000;14,03;;;
230731;1100;14,9608;;;
230731;1200;12,5892;;;
230731;1300;10,1986;;;
230731;1400;7,77825;;;
230731;1500;4,57125;;;
230731;1600;5,44658;;;
230731;1700;6,51033;;;
230731;1800;9,1725;;;
230731;1900;10,3373;;;
230731;2000;8,414;;;
230731;2100;3,33983;;;
230731;2200;1,59158;;;
230731;2300;2,48817;;;
230801;0000;6,39808;;;
230801;0100;22,0202;;;
230801;0200;24,0619;;;
230801;0300;3,88717;;;
230801;0400;9,98442;;;
230801;0500;3,24942;;;
230801;0600;1,02517;;;
230801;0700;17,1224;;;
230801;0800;41,7883;;;
230801;0900;14,5825;;;
230801;1000;6,52608;;;
230801;1100;4,1825;;;
230801;1200;5,0115;;;
230801;1300;1,50283;;;
230801;1400;1,43025;;;
230801;1500;1,46092;;;
230801;1600;4,6365;;;
230801;1700;4,61167;;;
230801;1800;36,115;;;
230801;1900;33,725;;;
230801;2000;36,0225;;;
230801;2100;27,1842;;;
230801;2200;16,1328;;;
230801;2300;12,7757;;;
230802;0000;5,92217;;;
230802;0100;2,87283;;;
230802;0200;8,75508;;;
230802;0300;22,4745;;;
230802;0400;21,1767;;;
230802;0500;18,1217;;;
230802;0600;20,1325;;;
230802;0700;52,7425;;;
230802;0800;123,629;;;
230802;0900;9,38167;;;
230802;1000;3,74333;;;
230802;1100;1,43558;;;
230802;1200;1,35033;;;
230802;1300;2,29192;;;
230802;1400;1,01967;;;
230802;1500;1,02292;;;
230802;1600;1,02208;;;
230802;1700;7,44008;;;
230802;1800;13,079;;;
230802;1900;22,565;;;
230802;2000;7,85883;;;
230802;2100;2,4235;;;
230802;2200;1,04108;;;
230802;2300;1,26475;;;
230803;0000;1,12458;;;
230803;0100;1;;;
230803;0200;1;;;
230803;0300;1;;;
230803;0400;1;;;
230803;0500;1;;;
230803;0600;3,26158;;;
230803;0700;18,0792;;;
230803;0800;14,0948;;;
230803;0900;3,79658;;;
230803;1000;1,5075;;;
230803;1100;1,66183;;;
230803;1200;1,56417;;;
230803;1300;1;;;
230803;1400;1,47483;;;
230803;1500;;;;
230803;1600;2,72892;;;
230803;1700;5,33242;;;
230803;1800;27,8344;;;
230803;1900;81,6276;;;
230803;2000;209,092;;;
230803;2100;270,675;;;
230803;2200;203,242;;;
230803;2300;59,0625;;;
230804;0000;20,385;;;
230804;0100;8,86484;;;
230804;0200;6,09683;;;
230804;0300;5,217;;;
230804;0400;4,93133;;;
230804;0500;6,08733;;;
230804;0600;26,4671;;;
230804;0700;66,1283;;;
230804;0800;50,9817;;;
230804;0900;7,94933;;;
230804;1000;5,30733;;;
230804;1100;3,87175;;;
230804;1200;4,09933;;;
230804;1300;3,549;;;
230804;1400;2,94392;;;
230804;1500;2,64483;;;
230804;1600;2,76642;;;
230804;1700;8,08575;;;
230804;1800;65,4673;;;
230804;1900;126,5;;;
230804;2000;159,142;;;
230804;2100;108,585;;;
230804;2200;45,0883;;;
230804;2300;75,28;;;
230805;0000;69,4192;;;
230805;0100;33,0308;;;
230805;0200;48,1083;;;
230805;0300;41,0117;;;
230805;0400;32,4783;;;
230805;0500;40,2683;;;
230805;0600;59,17;;;
230805;0700;40,5783;;;
230805;0800;26,6217;;;
230805;0900;23,3817;;;
230805;1000;16,74;;;
230805;1100;7,73692;;;
230805;1200;3,72292;;;
230805;1300;2,76092;;;
230805;1400;3,71683;;;
230805;1500;3,58508;;;
230805;1600;2,63258;;;
230805;1700;2,5105;;;
230805;1800;2,85658;;;
230805;1900;6,5285;;;
230805;2000;19,7792;;;
230805;2100;32,6192;;;
230805;2200;27,0281;;;
230805;2300;4,168;;;
230806;0000;2,43625;;;
230806;0100;3,16125;;;
230806;0200;8,45233;;;
230806;0300;6,59617;;;
230806;0400;15,945;;;
230806;0500;22,0242;;;
