FECHA (YYMMDD);HORA (HHMM);;
221001;0600;8,7975;
221001;0700;10,3625;
221001;0800;12,4225;
221001;0900;13,3042;
221001;1000;14,5833;
221001;1100;16,475;
221001;1200;18,7225;
221001;1300;20,45;
221001;1400;22,3258;
221001;1500;23,7933;
221001;1600;24,4858;
221001;1700;23,8208;
221001;1800;20,9625;
221001;1900;18,8108;
221001;2000;17,5058;
221001;2100;16,0717;
221001;2200;14,1775;
221001;2300;12,6367;
221002;0000;11,5517;
221002;0100;10,5817;
221002;0200;9,76752;
221002;0300;9,09001;
221002;0400;8,39334;
221002;0500;7,71243;
221002;0600;7,39725;
221002;0700;7,95409;
221002;0800;8,62584;
221002;0900;11,6958;
221002;1000;15,7975;
221002;1100;18,9008;
221002;1200;21,3425;
221002;1300;22,99;
221002;1400;24,7417;
221002;1500;25,6683;
221002;1600;25,9408;
221002;1700;23,9583;
221002;1800;20,2417;
221002;1900;17,8408;
221002;2000;16,1233;
221002;2100;15,4175;
221002;2200;13,6858;
221002;2300;12,3133;
221003;0000;11,4492;
221003;0100;10,9917;
221003;0200;10,525;
221003;0300;9,87;
221003;0400;9,35834;
221003;0500;9,33667;
221003;0600;9,45168;
221003;0700;9,5;
221003;0800;9,85083;
221003;0900;10,0875;
221003;1000;11,2383;
221003;1100;12,2283;
221003;1200;12,1808;
221003;1300;12,7392;
221003;1400;14,1692;
221003;1500;14,1258;
221003;1600;14,06;
221003;1700;14,155;
221003;1800;13,2475;
221003;1900;12,1242;
221003;2000;10,895;
221003;2100;10,9258;
221003;2200;10,6283;
221003;2300;10,3958;
221004;0000;10,2442;
221004;0100;9,57668;
221004;0200;9,18167;
221004;0300;9,25417;
221004;0400;9,19083;
221004;0500;9,3625;
221004;0600;9,13;
221004;0700;9,93417;
221004;0800;11,5233;
221004;0900;13,5492;
221004;1000;14,6417;
221004;1100;15,0517;
221004;1200;16,3292;
221004;1300;16,2542;
221004;1400;15,9342;
221004;1500;15,6325;
221004;1600;14,51;
221004;1700;13,8867;
221004;1800;13,1867;
221004;1900;12,37;
221004;2000;11,8275;
221004;2100;11,5683;
221004;2200;11,245;
221004;2300;10,2542;
221005;0000;10,3325;
221005;0100;10,3742;
221005;0200;9,63004;
221005;0300;9,27003;
221005;0400;9,90587;
221005;0500;10,0708;
221005;0600;10,045;
221005;0700;10,7333;
221005;0800;10,6167;
221005;0900;11,105;
221005;1000;12,0208;
221005;1100;13,4217;
221005;1200;15,7358;
221005;1300;17,0775;
221005;1400;18,6808;
221005;1500;19,485;
221005;1600;19,2525;
221005;1700;18,3933;
221005;1800;16,5733;
221005;1900;14,7183;
221005;2000;13,3467;
221005;2100;12,13;
221005;2200;11,4317;
221005;2300;11,1267;
221006;0000;11,36;
221006;0100;11,2275;
221006;0200;10,9933;
221006;0300;10,87;
221006;0400;10,7583;
221006;0500;10,6667;
221006;0600;10,69;
221006;0700;11,2992;
221006;0800;12,0858;
221006;0900;13,3125;
221006;1000;14,74;
221006;1100;16,3859;
221006;1200;18,255;
221006;1300;20,0943;
221006;1400;21,0608;
221006;1500;21,685;
221006;1600;21,5201;
221006;1700;20,7409;
221006;1800;19,3743;
221006;1900;17,5809;
221006;2000;15,9658;
221006;2100;14,9667;
221006;2200;14,105;
221006;2300;13,0267;
221007;0000;11,6925;
221007;0100;10,9667;
221007;0200;10,1358;
221007;0300;9,58586;
221007;0400;9,23669;
221007;0500;9,34753;
221007;0600;9,85338;
221007;0700;10,5258;
221007;0800;12,7076;
221007;0900;15,0933;
221007;1000;16,655;
221007;1100;17,9742;
221007;1200;18,5183;
221007;1300;18,0692;
221007;1400;16,6492;
221007;1500;16,4025;
221007;1600;17,2967;
221007;1700;17,3983;
221007;1800;15,4942;
221007;1900;14,165;
221007;2000;13,7833;
221007;2100;13,2933;
221007;2200;11,8733;
221007;2300;11,7175;
221008;0000;11,1;
221008;0100;9,61833;
221008;0200;8,30125;
221008;0300;7,81375;
221008;0400;7,16208;
221008;0500;6,11125;
221008;0600;5,7295;
221008;0700;7,04209;
221008;0800;8,18391;
221008;0900;10,1125;
221008;1000;12,1117;
221008;1100;14,2242;
221008;1200;16,0325;
221008;1300;16,8692;
221008;1400;17,2767;
221008;1500;18,065;
221008;1600;18,2583;
221008;1700;17,395;
221008;1800;15,7208;
221008;1900;13,6267;
221008;2000;12,4342;
221008;2100;11,4867;
221008;2200;10,3975;
221008;2300;9,2375;
221009;0000;8,2605;
221009;0100;7,72992;
221009;0200;7,16567;
221009;0300;6,7595;
221009;0400;6,32958;
221009;0500;6,15692;
221009;0600;5,96358;
221009;0700;7,68767;
221009;0800;9,4225;
221009;0900;11,2342;
221009;1000;13,0808;
221009;1100;15,6108;
221009;1200;18,1458;
221009;1300;20,1617;
221009;1400;21,6008;
221009;1500;22,6792;
221009;1600;22,8183;
221009;1700;21,9508;
221009;1800;20,52;
221009;1900;17,8233;
221009;2000;15,9442;
221009;2100;15,045;
221009;2200;14,3425;
221009;2300;13,1942;
221010;0000;12,2375;
221010;0100;10,2892;
221010;0200;8,96333;
221010;0300;7,77308;
221010;0400;7,09108;
221010;0500;6,29417;
221010;0600;6,27508;
221010;0700;9,44067;
221010;0800;11,1008;
221010;0900;13,1183;
221010;1000;14,9375;
221010;1100;16,7625;
221010;1200;18,9567;
221010;1300;20,8458;
221010;1400;21,8108;
221010;1500;22,6367;
221010;1600;22,7592;
221010;1700;21,2633;
221010;1800;18,475;
221010;1900;16,1333;
221010;2000;14,7292;
221010;2100;13,71;
221010;2200;12,7367;
221010;2300;11,4633;
221011;0000;10,7742;
221011;0100;9,67084;
221011;0200;8,755;
221011;0300;7,82892;
221011;0400;7,3815;
221011;0500;6,84;
221011;0600;7,07058;
221011;0700;9,21001;
221011;0800;11,4617;
221011;0900;13,5008;
221011;1000;15,9458;
221011;1100;18,2433;
221011;1200;19,9175;
221011;1300;21,415;
221011;1400;21,6683;
221011;1500;21,1275;
221011;1600;19,8733;
221011;1700;19,24;
221011;1800;17,8775;
221011;1900;16,0658;
221011;2000;14,5425;
221011;2100;13,0808;
221011;2200;11,6675;
221011;2300;11,2292;
221012;0000;10,6467;
221012;0100;9,32584;
221012;0200;8,86333;
221012;0300;7,8505;
221012;0400;7,66625;
221012;0500;7,07683;
221012;0600;7,40483;
221012;0700;9,27167;
221012;0800;10,3058;
221012;0900;11,4933;
221012;1000;12,565;
221012;1100;13,9875;
221012;1200;15,5992;
221012;1300;17,6;
221012;1400;19,6433;
221012;1500;20,3725;
221012;1600;20,3825;
221012;1700;19,4492;
221012;1800;17,9117;
221012;1900;16,1883;
221012;2000;15,16;
221012;2100;14,2825;
221012;2200;13,3542;
221012;2300;12,255;
221013;0000;11,1775;
221013;0100;10,0092;
221013;0200;8,83917;
221013;0300;8,10976;
221013;0400;7,41517;
221013;0500;6,93192;
221013;0600;6,64758;
221013;0700;8,14792;
221013;0800;9,8317;
221013;0900;11,5075;
221013;1000;13,5333;
221013;1100;15,0733;
221013;1200;17,4692;
221013;1300;19,0475;
221013;1400;20,2076;
221013;1500;20,4692;
221013;1600;20,6883;
221013;1700;19,9925;
221013;1800;18,6617;
221013;1900;16,685;
221013;2000;14,7292;
221013;2100;13,6458;
221013;2200;12,895;
221013;2300;12,5142;
221014;0000;11,4892;
221014;0100;10,3592;
221014;0200;9,54417;
221014;0300;8,82249;
221014;0400;8,13484;
221014;0500;7,58376;
221014;0600;7,52225;
221014;0700;9,39334;
221014;0800;10,8667;
221014;0900;12,83;
221014;1000;15,215;
221014;1100;17,59;
221014;1200;19,0758;
221014;1300;20,9508;
221014;1400;22,4383;
221014;1500;23,3708;
221014;1600;23,4125;
221014;1700;22,8742;
221014;1800;21,5608;
221014;1900;19,1867;
221014;2000;16,8108;
221014;2100;15,545;
221014;2200;13,7725;
221014;2300;12,145;
221015;0000;10,9833;
221015;0100;10,3117;
221015;0200;9,30586;
221015;0300;8,70251;
221015;0400;8,35727;
221015;0500;8,44861;
221015;0600;8,74135;
221015;0700;12,2283;
221015;0800;14,3383;
221015;0900;16,2583;
221015;1000;18,8617;
221015;1100;21,26;
221015;1200;23,3258;
221015;1300;25,115;
221015;1400;26,59;
221015;1500;28,1217;
221015;1600;28,1533;
221015;1700;27,4225;
221015;1800;25,9267;
221015;1900;21,7733;
221015;2000;18,2267;
221015;2100;16,5483;
221015;2200;15,5875;
221015;2300;14,34;
221016;0000;14,1692;
221016;0100;14,3117;
221016;0200;12,7817;
221016;0300;11,1283;
221016;0400;10,1467;
221016;0500;9,28333;
221016;0600;9,75751;
221016;0700;13,0325;
221016;0800;15,96;
221016;0900;18,0833;
221016;1000;20,1533;
221016;1100;22,12;
221016;1200;24,3925;
221016;1300;25,8208;
221016;1400;26,7442;
221016;1500;27,4067;
221016;1600;28,11;
221016;1700;26,7883;
221016;1800;23,7292;
221016;1900;19,1192;
221016;2000;16,7;
221016;2100;15,055;
221016;2200;13,9717;
221016;2300;13,1442;
221017;0000;11,8592;
221017;0100;10,7617;
221017;0200;10,0442;
221017;0300;9,58585;
221017;0400;9,58084;
221017;0500;9,33334;
221017;0600;9,61502;
221017;0700;10,7725;
221017;0800;11,6692;
221017;0900;12,5433;
221017;1000;14,0533;
221017;1100;15,9267;
221017;1200;17,89;
221017;1300;19,6717;
221017;1400;21,1367;
221017;1500;21,6008;
221017;1600;20,35;
221017;1700;18,4433;
221017;1800;16,5008;
221017;1900;14,0575;
221017;2000;12,5408;
221017;2100;11,6833;
221017;2200;11,1725;
221017;2300;10,9425;
221018;0000;11,43;
221018;0100;11,7008;
221018;0200;11,7108;
221018;0300;11,67;
221018;0400;11,4158;
221018;0500;10,9558;
221018;0600;10,93;
221018;0700;11,9025;
221018;0800;13,1033;
221018;0900;14,005;
221018;1000;15,2683;
221018;1100;16,4142;
221018;1200;18,1725;
221018;1300;19,705;
221018;1400;20,3575;
221018;1500;19,8525;
221018;1600;20,4825;
221018;1700;20,3917;
221018;1800;19,6358;
221018;1900;16,0467;
221018;2000;14,5942;
221018;2100;13,8892;
221018;2200;13,1817;
221018;2300;12,7583;
221019;0000;11,9208;
221019;0100;10,3125;
221019;0200;9,58501;
221019;0300;8,7925;
221019;0400;8,19275;
221019;0500;7,88017;
221019;0600;8,35458;
221019;0700;9,8425;
221019;0800;11,4867;
221019;0900;13,1817;
221019;1000;14,475;
221019;1100;15,6175;
221019;1200;16,4975;
221019;1300;17,6725;
221019;1400;18,5983;
221019;1500;18,5025;
221019;1600;18,5042;
221019;1700;18,2275;
221019;1800;18,0658;
221019;1900;16,2942;
221019;2000;14,1892;
221019;2100;12,4908;
221019;2200;11,4892;
221019;2300;10,9208;
221020;0000;10,0725;
221020;0100;9,23584;
221020;0200;8,89417;
221020;0300;9,245;
221020;0400;9,63499;
221020;0500;9,89084;
221020;0600;10,2233;
221020;0700;10,2;
221020;0800;10,465;
221020;0900;11,1983;
221020;1000;12,2465;
221020;1100;14,3967;
221020;1200;17,2133;
221020;1300;19,3508;
221020;1400;20,9233;
221020;1500;22,3675;
221020;1600;23,1667;
221020;1700;22,5283;
221020;1800;21,425;
221020;1900;19,3825;
221020;2000;17,83;
221020;2100;16,7433;
221020;2200;16,28;
221020;2300;15,4142;
221021;0000;15,03;
221021;0100;14,6433;
221021;0200;14,0592;
221021;0300;13,3467;
221021;0400;12,28;
221021;0500;11,7708;
221021;0600;11,9175;
221021;0700;12,7833;
221021;0800;13,7975;
221021;0900;14,9533;
221021;1000;16,29;
221021;1100;17,8833;
221021;1200;19,3217;
221021;1300;20,7733;
221021;1400;21,8208;
221021;1500;22,5492;
221021;1600;22,6417;
221021;1700;22,1083;
221021;1800;20,9383;
221021;1900;18,4542;
221021;2000;16,365;
221021;2100;14,6592;
221021;2200;12,8267;
221021;2300;12,015;
221022;0000;11,2017;
221022;0100;9,94917;
221022;0200;9,35335;
221022;0300;8,7475;
221022;0400;8,35167;
221022;0500;7,87933;
221022;0600;9,29401;
221022;0700;12,5158;
221022;0800;14,0017;
221022;0900;16,1342;
221022;1000;18,0275;
221022;1100;20,5317;
221022;1200;22,8558;
221022;1300;24,8583;
221022;1400;27,0167;
221022;1500;27,0975;
221022;1600;26,2708;
221022;1700;24,4683;
221022;1800;22,3275;
221022;1900;19,2425;
221022;2000;17,5458;
221022;2100;15,5817;
221022;2200;13,8958;
221022;2300;12,8483;
221023;0000;11,6242;
221023;0100;10,2817;
221023;0200;9,36583;
221023;0300;8,59341;
221023;0400;7,2515;
221023;0500;6,22267;
221023;0600;7,18958;
221023;0700;10,0817;
221023;0800;12,3983;
221023;0900;14,66;
221023;1000;16,4825;
221023;1100;18,5375;
221023;1200;20,3083;
221023;1300;22,1183;
221023;1400;23,0975;
221023;1500;24,3892;
221023;1600;22,3008;
221023;1700;21,0875;
221023;1800;19,4908;
221023;1900;16,88;
221023;2000;14,9992;
221023;2100;13,7925;
221023;2200;11,865;
221023;2300;10,7525;
221024;0000;9,72501;
221024;0100;8,99583;
221024;0200;8,25133;
221024;0300;7,50492;
221024;0400;6,52875;
221024;0500;6,09875;
221024;0600;7,37908;
221024;0700;9,72333;
221024;0800;11,5517;
221024;0900;14,025;
221024;1000;16,7592;
221024;1100;19,39;
221024;1200;21,6875;
221024;1300;23,1125;
221024;1400;24,1758;
221024;1500;25,03;
221024;1600;25,4192;
221024;1700;24,6542;
221024;1800;22,8108;
221024;1900;19,4392;
221024;2000;17,66;
221024;2100;16,3758;
221024;2200;15,215;
221024;2300;14,3633;
221025;0000;13,3775;
221025;0100;12,7033;
221025;0200;11,7892;
221025;0300;10,51;
221025;0400;10,165;
221025;0500;9,75;
221025;0600;9,8325;
221025;0700;12,85;
221025;0800;15,0017;
221025;0900;17,1767;
221025;1000;18,9908;
221025;1100;19,6433;
221025;1200;19,445;
221025;1300;20,025;
221025;1400;20,93;
221025;1500;20,8825;
221025;1600;20,8017;
221025;1700;18,9242;
221025;1800;16,33;
221025;1900;14,385;
221025;2000;13,7167;
221025;2100;13,6283;
221025;2200;13,5533;
221025;2300;13,165;
221026;0000;12,2433;
221026;0100;10,9642;
221026;0200;10,2408;
221026;0300;10,1125;
221026;0400;9,89751;
221026;0500;9,17416;
221026;0600;10,3192;
221026;0700;13,4917;
221026;0800;15,8042;
221026;0900;17,44;
221026;1000;18,5942;
221026;1100;20,2358;
221026;1200;22,1183;
221026;1300;23,47;
221026;1400;24,2408;
221026;1500;24,6542;
221026;1600;24,7467;
221026;1700;24,2667;
221026;1800;23,2183;
221026;1900;20,9658;
221026;2000;18,8492;
221026;2100;17,4317;
221026;2200;16,3342;
221026;2300;15,37;
221027;0000;13,7733;
221027;0100;12,9475;
221027;0200;11,9717;
221027;0300;10,445;
221027;0400;9,67583;
221027;0500;9,49834;
221027;0600;10,7358;
221027;0700;12,6183;
221027;0800;14,8792;
221027;0900;16,8225;
221027;1000;19,5433;
221027;1100;21,6925;
221027;1200;23,115;
221027;1300;24,3625;
221027;1400;25,3783;
221027;1500;26,1267;
221027;1600;26,5467;
221027;1700;24,8;
221027;1800;22,3342;
221027;1900;18,1442;
221027;2000;15,84;
221027;2100;14,2192;
221027;2200;13,3225;
221027;2300;12,8042;
221028;0000;12,4842;
221028;0100;12,39;
221028;0200;12,1092;
221028;0300;12,0925;
221028;0400;11,9783;
221028;0500;11,8092;
221028;0600;12,0383;
221028;0700;12,8667;
221028;0800;14,2167;
221028;0900;15,8333;
221028;1000;17,58;
221028;1100;18,9967;
221028;1200;19,8342;
221028;1300;21,7158;
221028;1400;23,3325;
221028;1500;23,6742;
221028;1600;22,5717;
221028;1700;20,5733;
221028;1800;19,6942;
221028;1900;17,8042;
221028;2000;16,8767;
221028;2100;16,845;
221028;2200;16,6458;
221028;2300;16,0158;
221029;0000;15,7017;
221029;0100;14,2117;
221029;0200;13,3167;
221029;0300;12,3017;
221029;0400;12,1658;
221029;0500;11,7083;
221029;0600;12,2733;
221029;0700;14,8617;
221029;0800;16,8067;
221029;0900;19,6492;
221029;1000;21,76;
221029;1100;24,0675;
221029;1200;25,0183;
221029;1300;25,5017;
221029;1400;23,3142;
221029;1500;22,7917;
221029;1600;21,0867;
221029;1700;20,0275;
221029;1800;17,7817;
221029;1900;16,3467;
221029;2000;16,0175;
221029;2100;15,7525;
221029;2200;14,9425;
221029;2300;11,8067;
221030;0000;11,3525;
221030;0100;10,515;
221030;0200;9,30334;
221030;0300;8,01576;
221030;0400;7,12392;
221030;0500;6,56501;
221030;0600;6,96059;
221030;0700;8,36885;
221030;0800;10,0008;
221030;0900;11,91;
221030;1000;13,6208;
221030;1100;15,4233;
221030;1200;16,8708;
221030;1300;17,9642;
221030;1400;18,5517;
221030;1500;18,8;
221030;1600;18,6908;
221030;1700;18,2292;
221030;1800;17,2225;
221030;1900;15,5633;
221030;2000;14,555;
221030;2100;13,4975;
221030;2200;12,4892;
221030;2300;12,2075;
221031;0000;11,4267;
221031;0100;11,6058;
221031;0200;11,055;
221031;0300;10,3225;
221031;0400;9,91251;
221031;0500;9,50917;
221031;0600;10,0533;
221031;0700;11,8008;
221031;0800;14,2167;
221031;0900;17,6917;
221031;1000;21,2292;
221031;1100;24,3717;
221031;1200;26,7808;
221031;1300;27,3308;
221031;1400;27,8217;
221031;1500;28,7275;
221031;1600;28,5267;
221031;1700;27,8767;
221031;1800;26,4175;
221031;1900;24,1367;
221031;2000;22,2692;
221031;2100;20,475;
221031;2200;18,7992;
221031;2300;17,2408;
221101;0000;14,145;
221101;0100;12,465;
221101;0200;12,3083;
221101;0300;12,0508;
221101;0400;11,0108;
221101;0500;9,62666;
221101;0600;11,0883;
221101;0700;14,3267;
221101;0800;17,8233;
221101;0900;21,6333;
221101;1000;25,2292;
221101;1100;28,2233;
221101;1200;31,0733;
221101;1300;33,6967;
221101;1400;35,8117;
221101;1500;36,6933;
221101;1600;35,5625;
221101;1700;32,0825;
221101;1800;28,9525;
221101;1900;24,0808;
221101;2000;21,3467;
221101;2100;20,01;
221101;2200;18,5125;
221101;2300;17,2283;
221102;0000;15,6875;
221102;0100;14,235;
221102;0200;12,4733;
221102;0300;11,4375;
221102;0400;10,4767;
221102;0500;9,83917;
221102;0600;11,0958;
221102;0700;14,0392;
221102;0800;16,9283;
221102;0900;20,375;
221102;1000;22,8108;
221102;1100;25,3675;
221102;1200;27,2867;
221102;1300;29,0425;
221102;1400;29,8167;
221102;1500;31,0133;
221102;1600;30,5433;
221102;1700;27,875;
221102;1800;24,5708;
221102;1900;21,5217;
221102;2000;19,6383;
221102;2100;17,7;
221102;2200;16,3008;
221102;2300;14,5583;
221103;0000;13,105;
221103;0100;12,1608;
221103;0200;11,0117;
221103;0300;10,2367;
221103;0400;9,67836;
221103;0500;9,14003;
221103;0600;10,1583;
221103;0700;12,66;
221103;0800;14,6642;
221103;0900;17,3725;
221103;1000;19,5592;
221103;1100;22,3717;
221103;1200;24,4883;
221103;1300;26,8942;
221103;1400;28,1117;
221103;1500;28,26;
221103;1600;27,37;
221103;1700;25,4008;
221103;1800;22,7008;
221103;1900;19,2425;
221103;2000;16,8133;
221103;2100;14,4683;
221103;2200;13,2433;
221103;2300;11,9183;
221104;0000;11,1992;
221104;0100;10,9058;
221104;0200;10,29;
221104;0300;9,70418;
221104;0400;9,21584;
221104;0500;9,00333;
221104;0600;9,74083;
221104;0700;10,9717;
221104;0800;12,0308;
221104;0900;13,5075;
221104;1000;15,78;
221104;1100;18,1567;
221104;1200;19,8683;
221104;1300;21,6225;
221104;1400;23,2125;
221104;1500;24,4992;
221104;1600;23,0458;
221104;1700;19,6108;
221104;1800;17,695;
221104;1900;14,7417;
221104;2000;13,4733;
221104;2100;13,1033;
221104;2200;12,2042;
221104;2300;11,7465;
221105;0000;10,7875;
221105;0100;11,2225;
221105;0200;11,5208;
221105;0300;11,5908;
221105;0400;11,695;
221105;0500;11,91;
221105;0600;12,1517;
221105;0700;12,8408;
221105;0800;13,7308;
221105;0900;14,145;
221105;1000;14,9175;
221105;1100;16,6342;
221105;1200;17,7117;
221105;1300;19,4725;
221105;1400;20,465;
221105;1500;21,6283;
221105;1600;22,66;
221105;1700;23,11;
221105;1800;22,385;
221105;1900;19,6533;
221105;2000;16,94;
221105;2100;14,8383;
221105;2200;13,3558;
221105;2300;12,305;
221106;0000;11,5675;
221106;0100;10,9975;
221106;0200;10,2008;
221106;0300;9,17834;
221106;0400;8,46085;
221106;0500;7,81684;
221106;0600;10,0279;
221106;0700;12,5558;
221106;0800;13,7633;
221106;0900;15,8783;
221106;1000;18,575;
221106;1100;20,5667;
221106;1200;22,5417;
221106;1300;24,2358;
221106;1400;25,175;
221106;1500;25,4267;
221106;1600;25,0917;
221106;1700;24,7817;
221106;1800;23,7233;
221106;1900;21,1892;
221106;2000;19,3292;
221106;2100;17,9692;
221106;2200;16,7658;
221106;2300;15,7833;
221107;0000;14,8067;
221107;0100;13,8842;
221107;0200;13,0983;
221107;0300;12,7592;
221107;0400;12,7258;
221107;0500;12,2875;
221107;0600;12,4375;
221107;0700;15,0342;
221107;0800;16,7234;
221107;0900;18,53;
221107;1000;20,9733;
221107;1100;23,1917;
221107;1200;25,3633;
221107;1300;26,8333;
221107;1400;28,1508;
221107;1500;28,0092;
221107;1600;28,0525;
221107;1700;27,9067;
221107;1800;27,0667;
221107;1900;24,0792;
221107;2000;22,8458;
221107;2100;21,1742;
221107;2200;20,1783;
221107;2300;19,25;
221108;0000;18,5117;
221108;0100;17,8967;
221108;0200;16,5583;
221108;0300;15,2667;
221108;0400;14,4567;
221108;0500;14,8275;
221108;0600;14,8267;
221108;0700;16,1992;
221108;0800;17,765;
221108;0900;18,7633;
221108;1000;20,35;
221108;1100;20,93;
221108;1200;19,5792;
221108;1300;18,9375;
221108;1400;18,3692;
221108;1500;18,1742;
221108;1600;17,57;
221108;1700;16,9083;
221108;1800;16,1133;
221108;1900;15,4742;
221108;2000;15,1667;
221108;2100;15,085;
221108;2200;14,7983;
221108;2300;14,8333;
221109;0000;14,8033;
221109;0100;14,6592;
221109;0200;14,4025;
221109;0300;13,895;
221109;0400;13,6483;
221109;0500;13,6875;
221109;0600;13,6192;
221109;0700;13,7833;
221109;0800;14,1325;
221109;0900;14,4467;
221109;1000;15,0667;
221109;1100;16,36;
221109;1200;17,145;
221109;1300;17,4325;
221109;1400;16,4608;
221109;1500;13,0858;
221109;1600;12,6458;
221109;1700;13,1717;
221109;1800;13,2292;
221109;1900;12,9125;
221109;2000;13,055;
221109;2100;12,79;
221109;2200;12,559;
221109;2300;12,925;
221110;0000;12,6417;
221110;0100;12,5542;
221110;0200;12,4033;
221110;0300;11,2858;
221110;0400;10,1667;
221110;0500;9,535;
221110;0600;10,7958;
221110;0700;12,3408;
221110;0800;13,6567;
221110;0900;15,2892;
221110;1000;16,6792;
221110;1100;17,6117;
221110;1200;18,9208;
221110;1300;20,6633;
221110;1400;21,2242;
221110;1500;21,2167;
221110;1600;21,21;
221110;1700;19,7742;
221110;1800;18,8225;
221110;1900;17,265;
221110;2000;16,1567;
221110;2100;15,9625;
221110;2200;15,6167;
221110;2300;15,2892;
221111;0000;14,6858;
221111;0100;13,6592;
221111;0200;13,0458;
221111;0300;12,7517;
221111;0400;12,6358;
221111;0500;12,525;
221111;0600;12,89;
221111;0700;13,8715;
221111;0800;15,135;
221111;0900;15,7542;
221111;1000;17,3767;
221111;1100;18,4625;
221111;1200;19,5108;
221111;1300;20,3783;
221111;1400;21,0825;
221111;1500;20,1692;
221111;1600;20,0958;
221111;1700;19,8033;
221111;1800;17,945;
221111;1900;16,4217;
221111;2000;15,4267;
221111;2100;14,9983;
221111;2200;15,1442;
221111;2300;15,325;
221112;0000;15,2417;
221112;0100;14,1192;
221112;0200;12,9608;
221112;0300;12,9158;
221112;0400;12,7258;
221112;0500;12,5775;
221112;0600;12,7783;
221112;0700;12,66;
221112;0800;13,0383;
221112;0900;13,383;
221112;1000;14,0033;
221112;1100;15,0717;
221112;1200;16,3083;
221112;1300;17,0625;
221112;1400;18,3625;
221112;1500;18,6008;
221112;1600;18,8825;
221112;1700;19,2242;
221112;1800;17,7408;
221112;1900;14,9517;
221112;2000;13,4492;
221112;2100;12,5567;
221112;2200;12,1833;
221112;2300;11,4025;
221113;0000;11,0858;
221113;0100;11,7142;
221113;0200;11,4525;
221113;0300;10,4008;
221113;0400;9,23833;
221113;0500;8,51917;
221113;0600;10,5592;
221113;0700;13,7183;
221113;0800;15,5333;
221113;0900;17,3358;
221113;1000;19,0917;
221113;1100;20,8933;
221113;1200;21,3633;
221113;1300;23,1742;
221113;1400;23,9717;
221113;1500;23,8483;
221113;1600;23,8558;
221113;1700;24,0492;
221113;1800;21,8425;
221113;1900;18,825;
221113;2000;16,8458;
221113;2100;15,6542;
221113;2200;14,12;
221113;2300;13,1542;
221114;0000;12,5583;
221114;0100;11,8317;
221114;0200;11,1033;
221114;0300;10,9867;
221114;0400;11,3;
221114;0500;10,47;
221114;0600;12,2142;
221114;0700;14,1917;
221114;0800;15,8092;
221114;0900;18,2625;
221114;1000;20,4342;
221114;1100;21,4817;
221114;1200;23,4425;
221114;1300;25,1725;
221114;1400;26,1542;
221114;1500;26,6525;
221114;1600;26,8017;
221114;1700;26,5525;
221114;1800;25,3192;
221114;1900;23,1908;
221114;2000;20,715;
221114;2100;19,6342;
221114;2200;18,2429;
221114;2300;18,44;
221115;0000;17,3483;
221115;0100;16,7808;
221115;0200;15,845;
221115;0300;14,7083;
221115;0400;14,2917;
221115;0500;13,5275;
221115;0600;14,6225;
221115;0700;16,2792;
221115;0800;17,6817;
221115;0900;20,6683;
221115;1000;23,3783;
221115;1100;25,9392;
221115;1200;27,6525;
221115;1300;28,8592;
221115;1400;29,6675;
221115;1500;29,9108;
221115;1600;29,8842;
221115;1700;29,56;
221115;1800;28,5908;
221115;1900;26,7625;
221115;2000;23,855;
221115;2100;22,2942;
221115;2200;20,8633;
221115;2300;19,435;
221116;0000;18,4967;
221116;0100;17,1308;
221116;0200;15,8008;
221116;0300;14,765;
221116;0400;13,805;
221116;0500;13,1458;
221116;0600;15,0308;
221116;0700;16,9633;
221116;0800;18,5517;
221116;0900;20,9467;
221116;1000;23,1683;
221116;1100;25,1117;
221116;1200;27,1417;
221116;1300;29,1875;
221116;1400;30,4308;
221116;1500;30,9258;
221116;1600;30,6933;
221116;1700;30,235;
221116;1800;29,2092;
221116;1900;27,0525;
221116;2000;23,9342;
221116;2100;22,21;
221116;2200;20,7542;
221116;2300;19,3742;
221117;0000;18,1558;
221117;0100;16,9367;
221117;0200;15,3042;
221117;0300;14,4733;
221117;0400;13,9467;
221117;0500;13,2175;
221117;0600;15,7217;
221117;0700;17,8208;
221117;0800;19,5992;
221117;0900;21,5133;
221117;1000;23,9342;
221117;1100;26,4058;
221117;1200;29,1633;
221117;1300;30,0375;
221117;1400;31,05;
221117;1500;32,4033;
221117;1600;31,1217;
221117;1700;29,5425;
221117;1800;26,6133;
221117;1900;23,5433;
221117;2000;21,6608;
221117;2100;19,9575;
221117;2200;18,8325;
221117;2300;17,9467;
221118;0000;16,9675;
221118;0100;16,1808;
221118;0200;15,2583;
221118;0300;14,2875;
221118;0400;13,7525;
221118;0500;13,5667;
221118;0600;15,1992;
221118;0700;16,4767;
221118;0800;17,2125;
221118;0900;18,7183;
221118;1000;20,73;
221118;1100;23,1342;
221118;1200;25,4208;
221118;1300;26,6167;
221118;1400;28,2408;
221118;1500;28,8275;
221118;1600;28,7742;
221118;1700;28,4442;
221118;1800;27,4083;
221118;1900;25,5317;
221118;2000;23,0958;
221118;2100;21,4367;
221118;2200;20,23;
221118;2300;19,0158;
221119;0000;17,8;
221119;0100;16,7725;
221119;0200;15,2875;
221119;0300;14,2808;
221119;0400;14,2658;
221119;0500;14,2342;
221119;0600;14,4108;
221119;0700;14,8658;
221119;0800;15,3608;
