FECHA (YYMMDD);HORA (HHMM);;
230727;1500;69,01;
230727;1600;68,2032;
230727;1700;70,9301;
230727;1800;80,1742;
230727;1900;90,1167;
230727;2000;95,9667;
230727;2100;96,5833;
230727;2200;97,0167;
230727;2300;97,0167;
230728;0000;97;
230728;0100;97,0083;
230728;0200;97;
230728;0300;97,0083;
230728;0400;97;
230728;0500;97,0083;
230728;0600;97,0167;
230728;0700;97,0083;
230728;0800;97;
230728;0900;97,0225;
230728;1000;97;
230728;1100;94,25;
230728;1200;93,525;
230728;1300;81,8425;
230728;1400;72,4159;
230728;1500;69,2208;
230728;1600;72,6241;
230728;1700;78,7942;
230728;1800;91,9667;
230728;1900;97,0167;
230728;2000;97,025;
230728;2100;97,0167;
230728;2200;97,0167;
230728;2300;97;
230729;0000;97,0167;
230729;0100;97,0083;
230729;0200;97;
230729;0300;97;
230729;0400;97,025;
230729;0500;97;
230729;0600;97,025;
230729;0700;97,0083;
230729;0800;97,0167;
230729;0900;97,0226;
230729;1000;97,0417;
230729;1100;97,0667;
230729;1200;97,1;
230729;1300;91,3667;
230729;1400;76,1067;
230729;1500;70,63;
230729;1600;69,9983;
230729;1700;75,1334;
230729;1800;84,76;
230729;1900;94,925;
230729;2000;97,025;
230729;2100;97,0083;
230729;2200;97,025;
230729;2300;97,0167;
230730;0000;97,0167;
230730;0100;97,025;
230730;0200;97,0333;
230730;0300;97,0083;
230730;0400;97,0083;
230730;0500;97,025;
230730;0600;97,025;
230730;0700;97,0667;
230730;0800;97,0333;
230730;0900;97,075;
230730;1000;97,067;
230730;1100;97,075;
230730;1200;92,2333;
230730;1300;84;
230730;1400;79,5117;
230730;1500;80,2075;
230730;1600;80,9833;
230730;1700;83,35;
230730;1800;91,6083;
230730;1900;96,4;
230730;2000;97,0083;
230730;2100;97,05;
230730;2200;97,025;
230730;2300;97,0167;
230731;0000;97;
230731;0100;97,0083;
230731;0200;97,025;
230731;0300;97,025;
230731;0400;97,0168;
230731;0500;97,0084;
230731;0600;97,0251;
230731;0700;97,0168;
230731;0800;97,0334;
230731;0900;97,0448;
230731;1000;97,0559;
230731;1100;97,0667;
230731;1200;95,1083;
230731;1300;77,6625;
230731;1400;71,0016;
230731;1500;67,2617;
230731;1600;71,7526;
230731;1700;78,3683;
230731;1800;85,4083;
230731;1900;89,0417;
230731;2000;88,65;
230731;2100;89,6167;
230731;2200;88,95;
230731;2300;89,2333;
230801;0000;96,5333;
230801;0100;97,0333;
230801;0200;97,025;
230801;0300;97,0417;
230801;0400;97;
230801;0500;97,025;
230801;0600;97,0417;
230801;0700;97,0417;
230801;0800;97,0403;
230801;0900;97,078;
230801;1000;97,0667;
230801;1100;96,925;
230801;1200;91,8;
230801;1300;82,9108;
230801;1400;79,45;
230801;1500;78,04;
230801;1600;76,9192;
230801;1700;79,6083;
230801;1800;87,6167;
230801;1900;90,45;
230801;2000;85,9167;
230801;2100;88,7833;
230801;2200;86,4083;
230801;2300;90,5667;
230802;0000;83,875;
230802;0100;91,5167;
230802;0200;96,7583;
230802;0300;97;
230802;0400;97;
230802;0500;97,0167;
230802;0600;97,0083;
230802;0700;97;
230802;0800;94,6583;
230802;0900;79,3683;
230802;1000;74,1818;
230802;1100;68,7968;
230802;1200;62,61;
230802;1300;59,2058;
230802;1400;55,7083;
230802;1500;52,4542;
230802;1600;51,4358;
230802;1700;53,5767;
230802;1800;56,1508;
230802;1900;59,8408;
230802;2000;59,5625;
230802;2100;63,1408;
230802;2200;67,1359;
230802;2300;70,7008;
230803;0000;74,1442;
230803;0100;78,2417;
230803;0200;79,8777;
230803;0300;81,1843;
230803;0400;87,8833;
230803;0500;92,2417;
230803;0600;90,6917;
230803;0700;89,725;
230803;0800;81,3342;
230803;0900;74,9475;
230803;1000;69,9508;
230803;1100;65,1283;
230803;1200;62,5758;
230803;1300;58,1992;
230803;1400;54,8968;
230803;1500;54,7817;
230803;1600;54,7958;
230803;1700;57,2258;
230803;1800;65,8767;
230803;1900;76,9725;
230803;2000;83,0883;
230803;2100;88,3083;
230803;2200;86,7925;
230803;2300;79,4475;
230804;0000;76,4933;
230804;0100;79,7867;
230804;0200;82,1058;
230804;0300;84,7917;
230804;0400;90,175;
230804;0500;92,1833;
230804;0600;94,75;
230804;0700;96,1333;
230804;0800;84,5309;
230804;0900;76,6692;
230804;1000;70,4742;
230804;1100;64,5258;
230804;1200;60,71;
230804;1300;58,0625;
230804;1400;54,5017;
230804;1500;52,4983;
230804;1600;52,0533;
230804;1700;54,84;
230804;1800;69,7467;
230804;1900;81,075;
230804;2000;86,6333;
230804;2100;89,0917;
230804;2200;91,7417;
230804;2300;96,7333;
230805;0000;97;
230805;0100;97;
230805;0200;97;
230805;0300;97;
230805;0400;97;
230805;0500;97;
230805;0600;97;
230805;0700;97;
230805;0800;96,5917;
230805;0900;87,75;
230805;1000;80,2443;
230805;1100;77,3242;
230805;1200;73,515;
230805;1300;70,905;
230805;1400;70,2058;
230805;1500;69,91;
230805;1600;70,1984;
230805;1700;72,79;
230805;1800;76,6425;
230805;1900;79,4991;
230805;2000;81,2417;
230805;2100;82,8334;
230805;2200;85,5917;
230805;2300;90,1833;
230806;0000;96,2333;
230806;0100;94,425;
230806;0200;97,0583;
230806;0300;97,05;
230806;0400;97,05;
230806;0500;97,025;
230806;0600;97,0417;
230806;0700;97,0167;
230806;0800;97,0417;
230806;0900;94,7833;
230806;1000;82,6259;
230806;1100;79,7375;
230806;1200;68,5175;
230806;1300;61,87;
230806;1400;60,0883;
230806;1500;59,1717;
230806;1600;57,2825;
230806;1700;58,81;
230806;1800;70,64;
230806;1900;78,7935;
230806;2000;85,6418;
230806;2100;90,6334;
230806;2200;95,8918;
230806;2300;95,9001;
230807;0000;96,6168;
230807;0100;95,4335;
230807;0200;96,9918;
230807;0300;97,0001;
230807;0400;97,0084;
230807;0500;97,0084;
230807;0600;97,0001;
230807;0700;97,0084;
230807;0800;97,017;
230807;0900;97,0337;
230807;1000;97,0115;
230807;1100;97,0226;
230807;1200;94,8666;
230807;1300;85,55;
230807;1400;80,8776;
230807;1500;75,1833;
230807;1600;75,3043;
230807;1700;77,9609;
230807;1800;82,8918;
230807;1900;93,6334;
230807;2000;96,8751;
230807;2100;97,0002;
230807;2200;97,0002;
230807;2300;97,0084;
230808;0000;97,0251;
230808;0100;97,0419;
230808;0200;97,0001;
230808;0300;97,0001;
230808;0400;97,0168;
230808;0500;97,0001;
230808;0600;97,0001;
230808;0700;97,0085;
230808;0800;97,0001;
230808;0900;97,0004;
230808;1000;97,0225;
230808;1100;97,0226;
230808;1200;96,4667;
230808;1300;76,92;
230808;1400;68,9532;
230808;1500;64,2925;
230808;1600;69,1324;
230808;1700;74,42;
230808;1800;84,1908;
230808;1900;87,7833;
230808;2000;88,2083;
230808;2100;90,8917;
230808;2200;90,7583;
230808;2300;90,4333;
230809;0000;94,2333;
230809;0100;94,525;
230809;0200;95,4417;
230809;0300;97,0083;
230809;0400;97,0083;
230809;0500;97,0167;
230809;0600;97;
230809;0700;95,5417;
230809;0800;94,9667;
230809;0900;92,4583;
230809;1000;89,2167;
230809;1100;82,295;
230809;1200;79,5483;
230809;1300;74,9883;
230809;1400;63,6742;
230809;1500;55,3575;
230809;1600;58,4858;
230809;1700;63,0375;
230809;1800;71,4218;
230809;1900;74,2783;
230809;2000;67,4833;
230809;2100;75,84;
230809;2200;96,2;
230809;2300;96,4583;
230810;0000;95,2667;
230810;0100;93,5417;
230810;0200;94,1833;
230810;0300;93,7833;
230810;0400;93,9001;
230810;0500;96,2084;
230810;0600;95,1251;
230810;0700;92,5085;
230810;0800;89,7751;
230810;0900;91,8667;
230810;1000;91,6083;
230810;1100;78,9651;
230810;1200;83,4192;
230810;1300;81,7383;
230810;1400;74,9117;
230810;1500;69,7233;
230810;1600;64,3125;
230810;1700;64,7467;
230810;1800;72,5967;
230810;1900;80,8733;
230810;2000;89,3083;
230810;2100;95,7584;
230810;2200;97;
230810;2300;97;
230811;0000;97,0251;
230811;0100;97,0084;
230811;0200;97,0001;
230811;0300;97,0001;
230811;0400;97,0084;
230811;0500;97,0001;
230811;0600;97,0001;
230811;0700;97,0001;
230811;0800;97,0002;
230811;0900;97;
230811;1000;97,03;
230811;1100;73,7657;
230811;1200;62,5692;
230811;1300;57,5908;
230811;1400;49,4875;
230811;1500;46,87;
230811;1600;49,0408;
230811;1700;56,4683;
230811;1800;59,7092;
230811;1900;59,3508;
230811;2000;60,61;
230811;2100;63,1533;
230811;2200;68,2692;
230811;2300;74,4542;
230812;0000;74,5175;
230812;0100;74,1892;
230812;0200;79,4308;
230812;0300;83,2833;
230812;0400;84,8167;
230812;0500;84,8583;
230812;0600;87,6;
230812;0700;89,5667;
230812;0800;84,405;
230812;0900;74,545;
230812;1000;67,205;
230812;1100;62,6775;
230812;1200;53,74;
230812;1300;47,505;
230812;1400;44,6725;
230812;1500;41,4675;
230812;1600;37,7659;
230812;1700;42,6993;
230812;1800;48,3784;
230812;1900;52,4233;
230812;2000;44,1642;
230812;2100;46,9434;
230812;2200;62,6718;
230812;2300;71,9968;
230813;0000;76,4459;
230813;0100;81,4409;
230813;0200;82,5143;
230813;0300;85,5167;
230813;0400;87,0585;
230813;0500;88,5334;
230813;0600;87,2251;
230813;0700;86,8834;
230813;0800;73,6326;
230813;0900;60,89;
230813;1000;54,3408;
230813;1100;49,935;
230813;1200;49,1817;
230813;1300;46,97;
230813;1400;45,6942;
230813;1500;47,5825;
230813;1600;49,0967;
230813;1700;52,9283;
230813;1800;65,0508;
230813;1900;74,3267;
230813;2000;80,8667;
230813;2100;83,5;
230813;2200;87,8167;
230813;2300;88,9167;
230814;0000;95,075;
230814;0100;97,0167;
230814;0200;97;
230814;0300;97;
230814;0400;97;
230814;0500;97;
230814;0600;97,0167;
230814;0700;97;
230814;0800;96,8583;
230814;0900;85,21;
230814;1000;74,1808;
230814;1100;65,375;
230814;1200;60,4343;
230814;1300;59,1483;
230814;1400;55,7475;
230814;1500;58,6458;
230814;1600;61,6575;
230814;1700;65,6625;
230814;1800;75,1608;
230814;1900;84,5167;
230814;2000;89,3083;
230814;2100;93,6083;
230814;2200;95,625;
230814;2300;96,925;
230815;0000;97,05;
230815;0100;97,0333;
230815;0200;97,0083;
230815;0300;96,5667;
230815;0400;96,975;
230815;0500;97,0333;
230815;0600;97,0167;
230815;0700;97,025;
230815;0800;93,7833;
230815;0900;88,4417;
230815;1000;93,875;
230815;1100;97,0448;
230815;1200;97,05;
230815;1300;97,0833;
230815;1400;96,6917;
230815;1500;93,3917;
230815;1600;96,575;
230815;1700;97,0583;
230815;1800;97,05;
230815;1900;97,0583;
230815;2000;97,025;
230815;2100;97,0083;
230815;2200;97,0333;
230815;2300;97,0333;
230816;0000;97,0167;
230816;0100;97,0083;
230816;0200;97;
230816;0300;97,025;
230816;0400;97,0083;
230816;0500;96,9167;
230816;0600;95,4;
230816;0700;88,6583;
230816;0800;84,525;
230816;0900;80,5734;
230816;1000;77,5592;
230816;1100;74,8076;
230816;1200;72,4408;
230816;1300;69,7617;
230816;1400;65,7383;
230816;1500;65,0616;
230816;1600;65,5616;
230816;1700;66,2975;
230816;1800;68,1025;
230816;1900;69,2408;
230816;2000;71,0509;
230816;2100;81,8868;
230816;2200;;
230816;2300;91,6335;
230817;0000;95,1334;
230817;0100;96,6835;
230817;0200;97,0251;
230817;0300;97,0419;
230817;0400;97,0168;
230817;0500;97,0334;
230817;0600;97,0251;
230817;0700;97,0251;
230817;0800;97,0502;
230817;0900;95,1417;
230817;1000;73,6625;
230817;1100;63,675;
230817;1200;58,0192;
230817;1300;50,5992;
230817;1400;47,3042;
230817;1500;52,8058;
230817;1600;48,9167;
230817;1700;54,2201;
230817;1800;63,2801;
230817;1900;72,0393;
230817;2000;76,0201;
230817;2100;85,1001;
230817;2200;89,4834;
230817;2300;96,5419;
230818;0000;96,7501;
230818;0100;97,0084;
230818;0200;97,0001;
230818;0300;97,0001;
230818;0400;97,0001;
230818;0500;97,0001;
230818;0600;97,0093;
230818;0700;97,0001;
230818;0800;97,0001;
230818;0900;97,0083;
230818;1000;97,0002;
230818;1100;82,4658;
230818;1200;67,3983;
230818;1300;56,0675;
230818;1400;44,7517;
230818;1500;43,3383;
230818;1600;45,555;
230818;1700;53,3984;
230818;1800;61,6125;
230818;1900;69,2433;
230818;2000;73,4926;
230818;2100;80,6392;
230818;2200;94,475;
230818;2300;96,5833;
230819;0000;97,0333;
230819;0100;97,0083;
230819;0200;95,7083;
230819;0300;96,5083;
230819;0400;96,0583;
230819;0500;96,8583;
230819;0600;97;
230819;0700;97,025;
230819;0800;97,0168;
230819;0900;97,0447;
230819;1000;97,0183;
230819;1100;95,8833;
230819;1200;94,5833;
230819;1300;96,9083;
230819;1400;97,025;
230819;1500;96,3583;
230819;1600;94,1167;
230819;1700;94,0667;
230819;1800;93,5417;
230819;1900;93,7167;
230819;2000;96,7833;
230819;2100;97,0417;
230819;2200;97,0417;
230819;2300;97,0417;
230820;0000;97,05;
230820;0100;97,0417;
230820;0200;97,0583;
230820;0300;97,025;
230820;0400;97,025;
230820;0500;97,0333;
230820;0600;97,0417;
230820;0700;97,0417;
230820;0800;96,2417;
230820;0900;94,4417;
230820;1000;95,6833;
230820;1100;96,5417;
230820;1200;92,425;
230820;1300;90,9417;
230820;1400;86,175;
230820;1500;90,775;
230820;1600;94,3083;
230820;1700;96,3917;
230820;1800;97,0417;
230820;1900;93,8667;
230820;2000;92,8833;
230820;2100;96,0667;
230820;2200;97,025;
230820;2300;96,7083;
230821;0000;97,0101;
230821;0100;;
230821;0200;97,1001;
230821;0300;97,0917;
230821;0400;97,1001;
230821;0500;96,8334;
230821;0600;95,5834;
230821;0700;96,8584;
230821;0800;96,7917;
230821;0900;97,0166;
230821;1000;97,0503;
230821;1100;97,0403;
230821;1200;94,5167;
230821;1300;96,725;
230821;1400;96,2833;
230821;1500;91,7333;
230821;1600;95,575;
230821;1700;97,0302;
230821;1800;97,025;
230821;1900;97,0083;
230821;2000;97,0167;
230821;2100;97,0333;
230821;2200;97,0167;
230821;2300;97,025;
230822;0000;97;
230822;0100;97,0083;
230822;0200;97,0083;
230822;0300;97;
230822;0400;97,0167;
230822;0500;97,0167;
230822;0600;97,0167;
230822;0700;97,025;
230822;0800;97,0083;
230822;0900;97,0004;
230822;1000;97,0083;
230822;1100;97,0417;
230822;1200;88,5416;
230822;1300;84,7917;
230822;1400;89,9833;
230822;1500;81,23;
230822;1600;77,8002;
230822;1700;77,6819;
230822;1800;81,7159;
230822;1900;90,0834;
230822;2000;94,8334;
230822;2100;97,0334;
230822;2200;97,0084;
230822;2300;97,0084;
230823;0000;97,0168;
230823;0100;97,0168;
230823;0200;97,0084;
230823;0300;97,0084;
230823;0400;97,0001;
230823;0500;97,0084;
230823;0600;97,0001;
230823;0700;97,0001;
230823;0800;97,0751;
230823;0900;89,325;
230823;1000;74,4883;
230823;1100;61,9017;
230823;1200;54,9908;
230823;1300;48,8733;
230823;1400;50,3992;
230823;1500;50,0733;
230823;1600;57,7433;
230823;1700;61,0267;
230823;1800;69,51;
230823;1900;77,4991;
230823;2000;78,3151;
230823;2100;78,0767;
230823;2200;81,8242;
230823;2300;90,45;
230824;0000;96,0917;
230824;0100;97;
230824;0200;97;
230824;0300;97;
230824;0400;97;
230824;0500;97,02;
230824;0600;97;
230824;0700;97,0167;
230824;0800;96,425;
230824;0900;89,55;
230824;1000;82,1667;
230824;1100;69,0074;
230824;1200;60,5642;
230824;1300;58,0992;
230824;1400;67,8984;
230824;1500;60,3408;
230824;1600;64,2458;
230824;1700;69,325;
230824;1800;75,6558;
230824;1900;84,5175;
230824;2000;91,0917;
230824;2100;96,225;
230824;2200;97,0083;
230824;2300;97;
230825;0000;97,0167;
230825;0100;97;
230825;0200;97;
230825;0300;97;
230825;0400;97;
230825;0500;97;
230825;0600;97;
230825;0700;97;
230825;0800;97;
230825;0900;97,0083;
230825;1000;97,0116;
230825;1100;88,6143;
230825;1200;67,7133;
230825;1300;58,9283;
230825;1400;49,4108;
230825;1500;41,3392;
230825;1600;45,3;
230825;1700;48,7392;
230825;1800;54,4858;
230825;1900;63,6;
230825;2000;71,9825;
230825;2100;74,3308;
230825;2200;76,4351;
230825;2300;84,215;
230826;0000;86,3418;
230826;0100;82,6501;
230826;0200;84,3585;
230826;0300;90,8168;
230826;0400;96,1001;
230826;0500;97,0001;
230826;0600;97,0001;
230826;0700;97,0001;
230826;0800;85,1251;
230826;0900;76,2583;
230826;1000;68,14;
230826;1100;59,8875;
230826;1200;55,2775;
230826;1300;49,2875;
230826;1400;43,9108;
230826;1500;42,8033;
230826;1600;39,6467;
230826;1700;41,0875;
230826;1800;50,0742;
230826;1900;63,7875;
230826;2000;72,7733;
230826;2100;78,4475;
230826;2200;85,45;
230826;2300;90,0833;
230827;0000;95,0417;
230827;0100;97;
230827;0200;97,0083;
230827;0300;97;
230827;0400;97;
230827;0500;97;
230827;0600;97;
230827;0700;97,0083;
230827;0800;93,275;
230827;0900;76,0125;
230827;1000;67,6866;
230827;1100;58,6167;
230827;1200;51,225;
230827;1300;43,925;
230827;1400;39,26;
230827;1500;39,61;
230827;1600;36,9709;
230827;1700;42,1934;
230827;1800;53,6833;
230827;1900;62,1334;
230827;2000;68,8868;
230827;2100;79,3268;
230827;2200;85,4918;
230827;2300;90,3918;
230828;0000;88,4584;
230828;0100;86,2251;
230828;0200;86,5334;
230828;0300;85,8334;
230828;0400;88,3584;
230828;0500;96,5419;
230828;0600;97,0334;
230828;0700;97,0168;
230828;0800;97,0251;
230828;0900;97,0417;
230828;1000;97,0115;
230828;1100;97,025;
230828;1200;97,0083;
230828;1300;93,875;
230828;1400;88,3917;
230828;1500;86,0084;
230828;1600;74,9;
230828;1700;71,775;
230828;1800;79,8199;
230828;1900;92,775;
230828;2000;93,7;
230828;2100;97,0083;
230828;2200;97,0083;
230828;2300;97,0083;
230829;0000;97,0083;
230829;0100;97;
230829;0200;97,0083;
230829;0300;97,0083;
230829;0400;97,0083;
230829;0500;97,0083;
230829;0600;97;
230829;0700;97,05;
230829;0800;97,0168;
230829;0900;97,0203;
230829;1000;97,0227;
230829;1100;96,1167;
230829;1200;87,65;
230829;1300;79,9991;
230829;1400;72,9883;
230829;1500;70,6324;
230829;1600;70,8442;
230829;1700;73,02;
230829;1800;72,8433;
230829;1900;66,9667;
230829;2000;66,7283;
230829;2100;68,115;
230829;2200;72,6125;
230829;2300;76,1642;
230830;0000;75,6525;
230830;0100;78,9908;
230830;0200;83,1;
230830;0300;80,6768;
230830;0400;76,2926;
230830;0500;80,4418;
230830;0600;76,9293;
230830;0700;78,1168;
230830;0800;82,5626;
230830;0900;85,5917;
230830;1000;87,9667;
230830;1100;83,3275;
230830;1200;73,7817;
230830;1300;65,7067;
230830;1400;62,6275;
230830;1500;61,0667;
230830;1600;57,5208;
230830;1700;55,8967;
230830;1800;62,8717;
230830;1900;71,2775;
230830;2000;73,1984;
230830;2100;75,9375;
230830;2200;77,2417;
230830;2300;71,7842;
230831;0000;74,0608;
230831;0100;76,9917;
230831;0200;79,005;
230831;0300;90,8083;
230831;0400;95,2;
230831;0500;97;
230831;0600;97;
230831;0700;97;
230831;0800;89,2;
230831;0900;75,2975;
230831;1000;64,67;
230831;1100;59,6908;
230831;1200;56,0725;
230831;1300;59,2692;
230831;1400;57,0075;
230831;1500;55,4108;
230831;1600;56,6476;
230831;1700;60,235;
230831;1800;65,4958;
230831;1900;70,075;
230831;2000;74,5293;
230831;2100;79,8701;
230831;2200;84,2501;
230831;2300;85,3918;
230901;0000;85,3251;
230901;0100;87,8501;
230901;0200;87,9917;
230901;0300;87,7251;
230901;0400;92,1835;
230901;0500;94,2001;
230901;0600;93,8168;
230901;0700;96,4584;
230901;0800;88,8584;
230901;0900;83;
230901;1000;75,4109;
230901;1100;67,5217;
230901;1200;64,1667;
230901;1300;62,4083;
230901;1400;61,8333;
230901;1500;65,3392;
230901;1600;68,8308;
230901;1700;73,3417;
230901;1800;76,8408;
230901;1900;80,5518;
230901;2000;81,9418;
230901;2100;86,7416;
230901;2200;96,525;
230901;2300;97,0334;
230902;0000;97,0419;
230902;0100;97,0502;
230902;0200;97,0251;
230902;0300;97,0168;
230902;0400;97,0168;
230902;0500;97,0251;
230902;0600;97,0251;
230902;0700;97,0334;
230902;0800;97,0334;
230902;0900;97,0083;
230902;1000;97,0447;
230902;1100;97,0337;
230902;1200;97,025;
230902;1300;97,0333;
230902;1400;88,7417;
230902;1500;87,6417;
230902;1600;95,5333;
230902;1700;97,05;
230902;1800;97,025;
230902;1900;97,05;
230902;2000;97,0333;
230902;2100;97,0333;
230902;2200;97,0333;
230902;2300;97,0333;
230903;0000;97,0333;
230903;0100;97,0083;
230903;0200;97,0417;
230903;0300;97,0167;
230903;0400;97;
230903;0500;97,025;
230903;0600;97,0167;
230903;0700;97;
230903;0800;97,0084;
230903;0900;97,0226;
230903;1000;96,975;
230903;1100;96,9667;
230903;1200;94,1417;
230903;1300;87,8333;
230903;1400;84,8333;
230903;1500;88,15;
230903;1600;86,5833;
230903;1700;88,3917;
230903;1800;92,0333;
230903;1900;96,3917;
230903;2000;97,0417;
230903;2100;97,0083;
230903;2200;97,025;
230903;2300;97,0167;
230904;0000;97,025;
230904;0100;97,0417;
230904;0200;97,0333;
230904;0300;97,0334;
230904;0400;97,025;
230904;0500;97,0417;
230904;0600;97,025;
230904;0700;97,0183;
230904;0800;97,0336;
230904;0900;97,0448;
230904;1000;96,6083;
230904;1100;90,525;
230904;1200;89,3083;
230904;1300;84,675;
230904;1400;81,0884;
230904;1500;78,3824;
230904;1600;76,01;
230904;1700;75,1075;
230904;1800;73,3633;
230904;1900;84,2175;
230904;2000;91,75;
230904;2100;96,175;
230904;2200;97,0083;
230904;2300;97,0167;
230905;0000;97,0084;
230905;0100;97,0168;
230905;0200;97,0001;
230905;0300;97,0001;
230905;0400;97,0168;
230905;0500;97,0001;
230905;0600;97,0001;
230905;0700;97,0334;
230905;0800;97,0084;
230905;0900;97,0226;
230905;1000;97,0502;
230905;1100;97,0333;
230905;1200;96,95;
230905;1300;97,0083;
230905;1400;94,6917;
230905;1500;97,0333;
230905;1600;97,0503;
230905;1700;97,025;
230905;1800;97,0167;
230905;1900;97,0333;
230905;2000;97,025;
230905;2100;97,0333;
230905;2200;97,0083;
230905;2300;97,025;
230906;0000;97,05;
230906;0100;97,0083;
230906;0200;97,025;
230906;0300;97,0333;
230906;0400;97,0333;
230906;0500;97,0333;
230906;0600;97,0417;
230906;0700;97,0583;
230906;0800;96,825;
230906;0900;88,4083;
230906;1000;77,515;
230906;1100;67,9967;
230906;1200;60,1142;
230906;1300;58,495;
230906;1400;54,04;
230906;1500;49,2575;
230906;1600;48,16;
230906;1700;57,3026;
230906;1800;65,1709;
230906;1900;71,1576;
230906;2000;81,1133;
230906;2100;89,9583;
230906;2200;94,7;
230906;2300;96,9833;
230907;0000;97,0083;
230907;0100;97,0083;
230907;0200;97;
230907;0300;97;
230907;0400;97;
230907;0500;97;
230907;0600;97,0083;
230907;0700;97;
230907;0800;97,0167;
230907;0900;85,5992;
230907;1000;71,8975;
230907;1100;62,5067;
230907;1200;55,22;
230907;1300;54,6459;
230907;1400;54,7408;
230907;1500;54,5792;
230907;1600;54,2525;
230907;1700;56,5742;
230907;1800;64,9558;
230907;1900;73,6292;
230907;2000;76,4733;
230907;2100;75,0958;
230907;2200;78,9408;
230907;2300;81,9333;
230908;0000;86,3833;
230908;0100;85,1667;
230908;0200;83,7083;
230908;0300;89,275;
230908;0400;88,6;
230908;0500;90,8083;
230908;0600;93,55;
230908;0700;95,7667;
230908;0800;78,7509;
230908;0900;70,2032;
230908;1000;62,1892;
230908;1100;56,7242;
230908;1200;52,385;
230908;1300;48,1358;
230908;1400;47,2125;
230908;1500;46,8808;
230908;1600;49,0833;
230908;1700;51,1033;
230908;1800;57,995;
230908;1900;68,6768;
230908;2000;76,2867;
230908;2100;77,8834;
230908;2200;81,1949;
230908;2300;81,5468;
230909;0000;81,6775;
230909;0100;85,0417;
230909;0200;79,6825;
230909;0300;68,3008;
230909;0400;63,3583;
230909;0500;64,2085;
230909;0600;72,0084;
230909;0700;65,5918;
230909;0800;63,6683;
230909;0900;70,8859;
230909;1000;86,2083;
230909;1100;89,4417;
230909;1200;86,2083;
230909;1300;82,05;
230909;1400;84,675;
230909;1500;87,125;
230909;1600;88,05;
230909;1700;83,0333;
230909;1800;89,675;
230909;1900;90,475;
230909;2000;86;
230909;2100;85,1083;
230909;2200;90,5167;
230909;2300;91,3;
230910;0000;88,5833;
230910;0100;82,9167;
230910;0200;82,3917;
230910;0300;84,4917;
230910;0400;84,1667;
230910;0500;90,2917;
230910;0600;93,2833;
230910;0700;93,0667;
230910;0800;95,9583;
230910;0900;92,475;
230910;1000;90,1333;
230910;1100;83,4667;
230910;1200;78,5157;
230910;1300;75,4183;
230910;1400;77,6217;
230910;1500;83,5083;
230910;1600;80,7517;
230910;1700;89,4;
230910;1800;80,14;
230910;1900;77,88;
230910;2000;79,9034;
230910;2100;88,2751;
230910;2200;87,6251;
230910;2300;92,7584;
230911;0000;84,1084;
230911;0100;90,2501;
230911;0200;96,1918;
230911;0300;96,7251;
230911;0400;97,0334;
230911;0500;97,0084;
230911;0600;97;
230911;0700;96,775;
230911;0800;83,4075;
230911;0900;68,5767;
230911;1000;53,8217;
230911;1100;58,6933;
230911;1200;52,4583;
230911;1300;45,2117;
230911;1400;39,9883;
230911;1500;38,3675;
230911;1600;44,1226;
230911;1700;46,9167;
230911;1800;52,045;
230911;1900;60,0759;
230911;2000;67,126;
230911;2100;70,0269;
230911;2200;70,9176;
230911;2300;71,7518;
230912;0000;74,2959;
230912;0100;80,7501;
230912;0200;93,0001;
230912;0300;96,1501;
230912;0400;97,0084;
230912;0500;97,0001;
230912;0600;97,0001;
230912;0700;96,9169;
230912;0800;81,6769;
230912;0900;73,2992;
230912;1000;63,5183;
230912;1100;56,7458;
230912;1200;47,8409;
230912;1300;45,275;
230912;1400;40,17;
230912;1500;39,4942;
230912;1600;40,4667;
230912;1700;42,1433;
230912;1800;49,3967;
230912;1900;61,4517;
230912;2000;67,5233;
230912;2100;75,6851;
230912;2200;79,3676;
230912;2300;86,6417;
230913;0000;90,975;
230913;0100;91,275;
230913;0200;93,6167;
230913;0300;97;
230913;0400;97,0167;
230913;0500;97,0167;
230913;0600;97;
230913;0700;97;
230913;0800;89,6334;
230913;0900;81,0808;
230913;1000;76,8016;
230913;1100;71,4058;
230913;1200;68,9475;
230913;1300;62,0317;
230913;1400;58,3825;
230913;1500;53,6158;
230913;1600;53,6483;
230913;1700;60,025;
230913;1800;62,2275;
230913;1900;68,0109;
230913;2000;72,8308;
230913;2100;67,8192;
230913;2200;73,1792;
230913;2300;82,165;
230914;0000;88,4583;
230914;0100;97;
230914;0200;97,0333;
230914;0300;97,0083;
230914;0400;97,0253;
230914;0500;97,042;
230914;0600;97,017;
230914;0700;97,0228;
230914;0800;97,017;
230914;0900;96,9833;
230914;1000;90,15;
230914;1100;81,5217;
230914;1200;75,4625;
230914;1300;71,3108;
230914;1400;69,4384;
230914;1500;66,9318;
230914;1600;66,5417;
230914;1700;68,5026;
230914;1800;73,4384;
230914;1900;82,3125;
230914;2000;88,0583;
230914;2100;94,525;
230914;2200;97,0333;
230914;2300;97,05;
230915;0000;97,0167;
230915;0100;97,0167;
230915;0200;97,0083;
230915;0300;97,025;
230915;0400;97,0333;
230915;0500;97,0083;
230915;0600;97,0333;
230915;0700;97,025;
230915;0800;97;
230915;0900;97,0447;
230915;1000;97,0417;
230915;1100;86,7725;
230915;1200;70,21;
230915;1300;61,8867;
230915;1400;53,9717;
230915;1500;54,325;
